chr11	64949398	64979477	CAPN1	0	+	NR_040008
chr7	99752045	99756346	MAP11	0	-	NM_001303470
chr1	36179477	36184485	C1orf216	0	-	NM_152374
chr19	19887382	19946990	ZNF56	0	+	NM_001355194
chr14	73436158	73493814	ZFYVE1	0	-	NM_001281734
chr9	99918174	100001024	ANKRD18CP	0	-	NR_136286
chr7	112402431	112430448	TMEM168	0	-	NM_001287497
chr9	131709977	131769375	NUP188	0	+	NM_015354
chr11	66615890	66725854	PC	0	-	NM_000920
chr4	56262123	56292342	TMEM165	0	+	NM_018475
chr8	95732127	95806063	DPY19L4	0	+	NM_181787
chr12	4724673	4758213	AKAP3	0	-	NM_006422
chr20	62571181	62587769	UCKL1	0	-	NR_148437
chr16	30368422	30381815	TBC1D10B	0	-	NM_015527
chr7	87837517	87849399	SRI	0	-	NM_001256891
chr19	2785500	2815805	THOP1	0	+	NM_003249
chr2	173420100	173490351	PDK1	0	+	NR_103731
chr14	34985143	35008907	EAPP	0	-	NM_018453
chr5	145135906	145214905	PRELID2	0	-	NM_205846
chr3	194207868	194209274	LINC00884	0	+	NR_033929
chr19	32896675	32976796	DPY19L3	0	+	NM_001172774
chr6	71276632	71299268	SDHAF4	0	+	NM_145267
chr10	1205707	1210612	LINC00200	0	+	NR_015376
chr17	53828465	53854748	PCTP	0	+	NM_001102402
chr16	69360815	69364491	PDF	0	-	NM_022341
chr17	6888441	6915653	ALOX12-AS1	0	-	NR_040089
chr2	85646053	85664152	SH2D6	0	+	NM_201594
chr8	38089008	38120287	DDHD2	0	+	NR_156416
chr12	54730999	54731098	MIR148B	0	+	NR_029894
chr7	149535463	149564568	ZNF862	0	+	NM_001099220
chr5	32227112	32313045	MTMR12	0	-	NM_001294344
chr2	230628552	230786725	TRIP12	0	-	NM_001348328
chr6	82553497	82648138	LINC02542	0	-	NR_149134
chr16	3313767	3317566	LINC00921	0	+	NR_033904
chr6	80194707	80247147	LCA5	0	-	NM_001122769
chr15	64388180	64436428	SNX1	0	+	NM_001242933
chr1	77554674	77685115	PIGK	0	-	NM_005482
chr21	45139009	45182180	PDXK	0	+	NM_003681
chr8	37716135	37757015	RAB11FIP1	0	-	NM_025151
chr19	13993160	14016930	C19orf57	0	-	NM_024323
chr13	21303069	21348097	EEF1AKMT1	0	-	NR_134934
chr5	96079305	96109116	CAST	0	+	NR_104285
chr1	145590666	145610913	POLR3C	0	-	NM_006468
chrX	15337572	15353676	PIGA	0	-	NR_033836
chr22	48027422	48251349	LOC284930	0	+	NR_122046
chr9	103064365	103115224	TEX10	0	-	NM_017746
chr3	113435304	113465096	NAA50	0	-	NM_025146
chr10	86088344	86278271	CCSER2	0	+	NM_001284240
chr1	113217292	113243359	MOV10	0	+	NM_001321324
chr2	220462578	220481173	STK11IP	0	+	NM_052902
chr7	6617084	6628697	ZDHHC4	0	+	NR_163912
chr19	14017013	14041692	CC2D1A	0	+	NM_017721
chr8	97251625	97273841	MTERF3	0	-	NM_001362964
chr2	27255832	27264562	TMEM214	0	+	NM_017727
chr10	135207660	135236024	MTG1	0	+	NM_138384
chr1	155204242	155214418	GBA	0	-	NM_001005742
chr11	111797867	111846719	DIXDC1	0	+	NM_001278542
chr12	102406617	102455769	WASHC3	0	-	NM_016053
chr14	90422270	90511108	TDP1	0	+	NM_001008744
chr8	10697535	10704019	LOC101929229	0	+	NR_125432
chr6	31865559	31913449	C2	0	+	NM_001282457
chr10	115614419	115676951	NHLRC2	0	+	NM_198514
chr17	8339201	8371481	NDEL1	0	+	NM_030808
chr10	106014467	106027222	GSTO1	0	+	NM_001191002
chr1	46599042	46604752	LOC101929626	0	+	NR_125987
chr1	154948168	154948259	MIR4258	0	+	NR_036212
chr6	134274361	134311568	TBPL1	0	+	NM_004865
chr19	57751999	57774096	ZNF805	0	+	NM_001145078
chr1	149895208	149899695	SF3B4	0	-	NM_005850
chr6	30509154	30525371	GNL1	0	-	NM_005275
chr8	67341248	67342968	RRS1	0	+	NM_015169
chr1	42642209	42800886	FOXJ3	0	-	NM_001198852
chr4	185570891	185616105	PRIMPOL	0	+	NM_001300767
chr19	10397630	10399196	ICAM4	0	+	NM_001544
chr17	73937591	73975247	ACOX1	0	-	NM_004035
chr8	20054891	20079207	ATP6V1B2	0	+	NM_001693
chr1	26644448	26647014	CD52	0	+	NM_001803
chr11	64570985	64578213	MEN1	0	-	NM_130802
chr12	109886459	109915105	KCTD10	0	-	NR_133897
chr3	38388275	38468677	XYLB	0	+	NR_146068
chr20	40030722	40247016	CHD6	0	-	NM_032221
chr11	66115461	66131235	LOC102724064	0	+	NR_135761
chr11	33724555	33757969	CD59	0	-	NM_000611
chr2	189156600	189460652	GULP1	0	+	NM_001375935
chr2	118845993	118867607	INSIG2	0	+	NM_001321330
chr19	44529530	44537262	ZNF222	0	+	NM_001129996
chr4	128703476	128761888	HSPA4L	0	+	NM_001317383
chr20	55043640	55093942	RTF2	0	+	NM_001283036
chr14	75230018	75304021	YLPM1	0	+	NM_019589
chr16	29973399	29984369	TMEM219	0	+	NM_001369690
chr7	2577443	2595158	BRAT1	0	-	NM_152743
chr16	11439294	11445620	RMI2	0	+	NR_130754
chr8	145997608	146012702	ZNF34	0	-	NM_001378028
chr19	12203111	12225568	ZNF788P	0	+	NM_001348165
chr16	67263291	67281384	FHOD1	0	-	NM_013241
chr3	44666527	44689963	ZNF197	0	+	NM_001323295
chr4	2965297	3042487	GRK4	0	+	NM_005307
chr19	33864614	33873592	CEBPG	0	+	NM_001806
chr6	3000391	3020110	NQO2	0	+	NM_001318940
chr5	172483354	172566285	CREBRF	0	+	NM_153607
chr6	74303101	74363715	SLC17A5	0	-	NM_012434
chr16	68119272	68263162	NFATC3	0	+	NM_004555
chr16	25247321	25269166	ZKSCAN2	0	-	NM_001012981
chr17	36982090	36982145	MIR4727	0	+	NR_039880
chr3	47057897	47205603	SETD2	0	-	NR_146158
chr3	88108404	88193810	ZNF654	0	+	NM_001350137
chr20	32951078	33099578	ITCH	0	+	NM_001257137
chr1	155978838	155990742	SSR2	0	-	NM_003145
chrX	100353170	100418662	CENPI	0	+	NM_001318521
chr1	160246598	160254941	PEX19	0	-	NM_001193644
chr5	32354455	32444846	ZFR	0	-	NM_016107
chr10	5920049	5931860	ANKRD16	0	-	NM_001009941
chr11	66104809	66112575	BRMS1	0	-	NM_001024957
chr17	74261428	74267379	UBALD2	0	+	NM_182565
chr8	145734418	145736611	MFSD3	0	+	NR_130120
chr1	43829067	43833745	ELOVL1	0	-	NM_001256401
chr17	29109701	29151778	CRLF3	0	-	NR_073118
chr11	6625003	6632099	ILK	0	+	NM_001278441
chr2	61404552	61414686	AHSA2P	0	+	NR_152216
chr5	40759490	40798279	PRKAA1	0	-	NM_001355037
chr4	144106069	144145027	USP38	0	+	NM_001290326
chr1	167599429	167677933	RCSD1	0	+	NM_001322923
chr2	53897116	54014090	ASB3	0	-	NM_016115
chr19	11453451	11456981	TMEM205	0	-	NM_033408
chr16	57792128	57837165	KIFC3	0	-	NM_001318710
chr19	21473961	21512214	ZNF708	0	-	NM_001297561
chr4	3076407	3245687	HTT	0	+	NM_002111
chr11	130184887	130273552	ZBTB44-DT	0	+	NR_148980
chr2	73441372	73454349	SMYD5	0	+	NM_006062
chr2	97371666	97405829	LMAN2L	0	-	NM_001322351
chrX	23926122	23957624	CXorf58	0	+	NM_152761
chr13	113863085	113921422	CUL4A	0	+	NM_001354939
chr3	52017550	52023213	ACY1	0	+	NM_001198898
chr19	57831839	57842138	ZNF543	0	+	NM_213598
chr3	107844667	107857457	LINC01215	0	+	NR_110028
chr13	111545044	111567416	ANKRD10	0	-	NM_001286721
chr14	39583487	39606177	GEMIN2	0	+	NM_001009182
chr7	44240576	44253893	YKT6	0	+	NM_001363678
chr7	48002884	48019212	HUS1	0	-	NM_004507
chr16	21312169	21329912	CRYM-AS1	0	+	NR_026675
chr7	127220681	127225650	GCC1	0	-	NM_024523
chr2	152104453	152118377	RBM43	0	-	NM_198557
chrX	118600386	118603061	SLC25A5-AS1	0	-	NR_134914
chrX	84258882	84348321	APOOL	0	+	NM_198450
chr20	58511717	58515360	PPP1R3D	0	-	NM_006242
chr16	57481390	57495182	COQ9	0	+	NM_020312
chr10	74451888	74647452	MCU	0	+	NM_001270679
chr10	97423157	97453684	TCTN3	0	-	NM_015631
chrX	100600648	100603730	TIMM8A	0	-	NM_004085
chr2	215674952	215828329	SNHG31	0	+	NR_110292
chr14	39617017	39639537	TRAPPC6B	0	-	NM_001079537
chr6	30695485	30710464	FLOT1	0	-	NM_005803
chr17	58118368	58156282	HEATR6	0	-	NM_022070
chr2	230787218	230877835	FBXO36	0	+	NM_174899
chr15	42841035	42862190	HAUS2	0	+	NM_001323631
chr17	26655350	26662515	IFT20	0	-	NM_001267778
chr22	43265771	43355887	PACSIN2	0	-	NM_001184971
chrX	14024844	14048011	GEMIN8	0	-	NM_017856
chr17	900368	906911	TIMM22	0	+	NM_013337
chr1	222841354	222885833	AIDA	0	-	NM_022831
chr18	20513290	20606449	RBBP8	0	+	NM_002894
chr12	123849494	123850351	SBNO1-AS1	0	+	NR_157806
chr16	1859098	1877195	HAGH	0	-	NM_001286249
chr12	122501195	122506466	LOC100506691	0	+	NR_135044
chr11	68658745	68671300	MRPL21	0	-	NM_181514
chr3	45864809	45883611	LZTFL1	0	-	NR_075080
chr14	61176256	61191069	SIX4	0	-	NM_017420
chr12	132413820	132430441	PUS1	0	+	NM_025215
chr19	6736722	6736789	MIR6791	0	-	NR_106849
chr14	50053297	50053596	RN7SL1	0	+	NR_002715
chr8	18067611	18081198	NAT1	0	+	NM_001160173
chr20	29612047	29628331	FRG1DP	0	+	NR_132316
chr7	39663170	39747717	RALA	0	+	NM_005402
chr13	41707063	41810822	LOC101929140	0	+	NR_120423
chr22	38082349	38089481	NOL12	0	+	NM_024313
chr12	133360453	133405455	GOLGA3	0	-	NM_001172557
chr17	45401320	45518677	EFCAB13	0	+	NM_152347
chr2	209100950	209119027	IDH1	0	-	NM_001282387
chr12	27863705	27909237	MRPS35	0	+	NM_001190864
chr1	32666195	32670988	CCDC28B	0	+	NM_001301011
chr19	3506308	3538332	FZR1	0	+	NM_016263
chr1	213031616	213072705	FLVCR1	0	+	NM_014053
chr6	154726432	154831819	CNKSR3	0	-	NM_001368117
chr10	15820167	15902532	MINDY3	0	-	NM_001318330
chr21	33765441	33766266	URB1-AS1	0	+	NR_026845
chr9	26840682	26892800	CAAP1	0	-	NM_024828
chr15	30901883	30917981	LOC102725021	0	-	NR_157598
chr1	37955560	37980367	MEAF6	0	-	NM_001270875
chr16	2022053	2032920	TBL3	0	+	NM_006453
chr13	29233266	29253096	POMP	0	+	NM_015932
chrX	47696300	47781655	ZNF81	0	+	NM_007137
chr12	32112348	32146041	RESF1	0	+	NM_018169
chr20	33866720	33872575	EIF6	0	-	NM_002212
chr14	63917987	64010113	PPP2R5E	0	-	NM_001354926
chr1	201952488	201975271	RNPEP	0	+	NM_001319182
chr15	96670588	96870347	NR2F2-AS1	0	-	NR_125738
chr4	119512898	119556180	LOC729218	0	+	NR_109983
chr2	120124552	120130136	DBI	0	+	NM_020548
chr3	9958757	9975305	IL17RC	0	+	NM_001203264
chr13	31709110	31736525	HSPH1	0	-	NM_001286504
chr2	178148235	178257419	LOC100130691	0	-	NR_026966
chr14	31363009	31495585	STRN3	0	-	NM_014574
chr17	6481466	6544031	KIAA0753	0	-	NM_014804
chr17	49243771	49249105	NME2	0	+	NM_002512
chrX	48886237	48900883	TFE3	0	-	NM_001282142
chr4	2230093	2243848	HAUS3	0	-	NM_001303143
chr4	2073644	2243848	POLN	0	-	NM_181808
chr18	109064	122221	ROCK1P1	0	+	NR_033770
chr13	51935712	52027172	INTS6	0	-	NM_001306091
chr20	1098494	1099091	LOC105372493	0	-	NR_136535
chr13	52342128	52377871	DHRS12	0	-	NM_001377932
chr1	19629201	19638640	AKR7A2	0	-	NM_003689
chr14	75546055	75593751	NEK9	0	-	NM_033116
chr16	30886780	30906539	MIR762HG	0	+	NR_110940
chr22	41829497	41842805	TOB2	0	-	NM_016272
chr3	50325162	50330026	IFRD2	0	-	NM_006764
chr12	122516661	122631889	MLXIP	0	+	NM_014938
chr19	16628704	16653248	CHERP	0	-	NM_006387
chr18	20513311	20513401	MIR4741	0	+	NR_039895
chr9	33252469	33264706	BAG1	0	-	NM_001349299
chr22	39052657	39069856	CBY1	0	+	NM_001002880
chr3	185207388	185216823	TMEM41A	0	-	NM_080652
chr7	20257199	20261322	LOC100506098	0	+	NR_134567
chr16	28986098	28995864	SPNS1	0	+	NM_001142448
chr14	24658348	24664942	TM9SF1	0	-	NM_001289006
chr15	65822800	65870685	HACD3	0	+	NM_016395
chr1	2335412	2344003	PEX10	0	-	NM_001374425
chr17	17942721	17971719	GID4	0	+	NM_024052
chr22	38974122	39052397	FAM227A	0	-	NM_001013647
chr3	15469104	15484120	EAF1	0	+	NM_033083
chr1	211744909	211752503	SLC30A1	0	-	NM_021194
chr10	101470624	101491884	COX15	0	-	NM_001320975
chr17	34842470	34851665	ZNHIT3	0	+	NR_104009
chr10	32297943	32345353	KIF5B	0	-	NM_004521
chr2	54014067	54045956	ERLEC1	0	+	NM_001127398
chr8	21995532	21999420	REEP4	0	-	NM_001316965
chr1	248020488	248043438	TRIM58	0	+	NM_015431
chr6	7108193	7252213	RREB1	0	+	NM_001003699
chr17	79845710	79849463	ALYREF	0	-	NR_158770
chr2	223725753	223809356	ACSL3	0	+	NM_004457
chr10	114206745	114578503	VTI1A	0	+	NM_001318205
chr19	4675238	4723854	DPP9	0	-	NR_158699
chr4	74962756	74964912	CXCL2	0	-	NM_002089
chr3	49209030	49213919	KLHDC8B	0	+	NM_173546
chr5	14664826	14699959	OTULIN	0	+	NM_138348
chr1	224622550	224928256	CNIH3	0	+	NM_001322304
chr21	30376704	30391670	RWDD2B	0	-	NM_016940
chr6	83920120	84140770	ME1	0	-	NM_002395
chr11	67374406	67380025	NDUFV1	0	+	NM_001166102
chr9	100437190	100459691	XPA	0	-	NR_149092
chr8	10622470	10697385	PINX1	0	-	NM_017884
chr8	97274129	97349223	PTDSS1	0	+	NM_001290225
chr2	216176781	216214487	ATIC	0	+	NM_004044
chr20	20033175	20341340	CFAP61	0	+	NM_015585
chr13	111800543	111805924	LOC101060553	0	-	NR_120398
chr3	58413356	58419579	PDHB	0	-	NM_001173468
chr11	8986221	8997830	TMEM9B-AS1	0	+	NR_073431
chr2	190306158	190340288	WDR75	0	+	NM_001303096
chr10	75561673	75571578	NDST2	0	-	NR_160743
chr12	133416937	133464204	CHFR	0	-	NM_018223
chr12	112037301	112038059	ATXN2-AS	0	+	NR_146497
chr6	34385230	34393846	RPS10	0	-	NM_001014
chr3	10059236	10067820	CIDECP1	0	-	NR_002786
chr12	99007201	99038566	IKBIP	0	-	NM_201613
chr11	63991287	63993658	TRPT1	0	-	NM_001033678
chr13	103249335	103332308	TPP2	0	+	NM_001330588
chr17	7138356	7142776	PHF23	0	-	NM_001284517
chr10	114190047	114206717	ZDHHC6	0	-	NM_001351083
chr7	154795142	154797413	PAXIP1-AS1	0	+	NR_028090
chr3	185764102	185826878	ETV5	0	-	NM_004454
chr19	10400627	10407454	ICAM5	0	+	NM_003259
chr8	26236775	26240469	SDAD1P1	0	-	NR_144550
chr1	229406808	229441640	RAB4A	0	+	NM_001271998
chr1	6650783	6662929	KLHL21	0	-	NM_001324309
chrX	100264338	100307100	TRMT2B	0	-	NM_024917
chr8	124780678	124827690	FAM91A1	0	+	NM_001317917
chr11	77726760	77790908	NDUFC2-KCTD14	0	-	NM_001203261
chr11	77779342	77790908	NDUFC2	0	-	NM_001204055
chr12	56360613	56366573	CDK2	0	+	NM_001290230
chr3	151877252	151923218	LOC101928166	0	-	NR_136178
chr18	55888802	56068771	NEDD4L	0	+	NM_001144966
chr8	67331821	67341212	RRS1-AS1	0	-	NR_040434
chr17	6915735	6917852	RNASEK	0	+	NM_001004333
chr17	6915735	6920843	RNASEK-C17orf49	0	+	NR_037717
chr14	68213238	68283307	ZFYVE26	0	-	NM_015346
chr19	42388509	42411604	ARHGEF1	0	+	NM_199002
chr19	40325097	40337019	FBL	0	-	NM_001436
chr16	58741034	58768220	GOT2	0	-	NM_001286220
chr22	31277667	31303811	OSBP2	0	+	NM_001282742
chr19	57862641	57871265	ZNF304	0	+	NM_020657
chr1	33402049	33430410	RNF19B	0	-	NM_153341
chr9	19049424	19051021	RRAGA	0	+	NM_006570
chr6	31588491	31605539	PRRC2A	0	+	NM_080686
chr17	27188550	27188636	MIR144	0	-	NR_029685
chr1	117568103	117602112	LOC101929099	0	-	NR_110786
chr3	196594726	196661584	SENP5	0	+	NM_001308045
chr8	12940871	12973753	DLC1	0	-	NM_001164271
chr2	203776940	203852984	CARF	0	+	NM_001282911
chr1	23832929	23857725	E2F2	0	-	NM_004091
chr8	144661863	144679585	EEF1D	0	-	NM_001317743
chr15	69452935	69559977	GLCE	0	+	NM_001324091
chr15	40075106	40077817	LOC105370941	0	+	NR_135665
chr7	99036562	99055000	CPSF4	0	+	NM_001318161
chr9	34652181	34661898	IL11RA	0	+	NM_001142784
chr19	54972911	54974961	LENG9	0	-	NM_198988
chr6	2948392	2972027	SERPINB6	0	-	NM_001297700
chr11	63993729	63997488	NUDT22	0	+	NM_001128612
chr22	38453410	38471708	PICK1	0	+	NM_012407
chr2	144703580	145089801	GTDC1	0	-	NM_001376319
chr12	109525993	109531277	ALKBH2	0	-	NM_001145374
chrX	55171677	55187535	FAM104B	0	-	NM_001166703
chr5	150409503	150460645	TNIP1	0	-	NM_001252385
chr18	2652168	2655394	CBX3P2	0	-	NR_033754
chr22	29168661	29185289	CCDC117	0	+	NM_001284264
chr11	62622483	62622555	SNORD27	0	-	NR_002563
chr19	6392931	6392994	MIR6790	0	-	NR_106848
chr6	4115926	4135831	ECI2	0	-	NM_006117
chr11	102217912	102249401	BIRC2	0	+	NM_001166
chrX	46357159	46404856	ZNF674	0	-	NM_001190417
chr12	58166396	58176324	EEF1AKMT3	0	+	NM_015433
chr5	1801520	1816162	NDUFS6	0	+	NM_004553
chr2	27600102	27603601	ZNF513	0	-	NM_144631
chr14	102547078	102606086	HSP90AA1	0	-	NM_001017963
chr12	121124951	121139662	MLEC	0	+	NM_001303628
chr19	55555683	55574516	RDH13	0	-	NM_001145971
chr7	128116801	128146656	METTL2B	0	+	NM_018396
chr19	58740046	58788858	ZNF544	0	+	NM_001320782
chr10	43008960	43048318	ZNF37BP	0	-	NR_026777
chr10	99092253	99094486	FRAT2	0	-	NM_012083
chr7	128864870	129070052	AHCYL2	0	+	NM_015328
chr16	30581020	30583728	ZNF688	0	-	NM_145271
chr17	7338753	7340998	TMEM102	0	+	NM_178518
chr7	6369041	6388598	FAM220A	0	-	NM_001037163
chr4	140375274	140397763	RAB33B	0	+	NM_031296
chr17	18163975	18169518	MIEF2	0	+	NM_001144900
chr6	83874591	83902984	PGM3	0	-	NM_001367287
chr15	83736086	83736167	MIR4515	0	+	NR_039740
chr1	215740646	215795149	KCTD3	0	+	NM_001319295
chr12	48730962	48745029	ZNF641	0	-	NM_001172682
chr2	220084101	220094358	ATG9A	0	-	NM_024085
chr10	104503704	104576016	WBP1L	0	+	NM_001083913
chr1	173204198	173446294	LOC100506023	0	-	NR_037845
chr11	111652918	111742024	ALG9	0	-	NM_001352422
chr15	75648132	75660948	MAN2C1	0	-	NM_006715
chr20	16710670	16723209	SNRPB2	0	+	NM_003092
chr17	8128132	8151374	CTC1	0	-	NR_046431
chr12	66530715	66563852	TMBIM4	0	-	NM_016056
chr13	36875774	36920934	SPART	0	-	NM_001142295
chr6	43303807	43337385	ZNF318	0	-	NM_014345
chr19	46393280	46405871	MYPOP	0	-	NM_001012643
chr22	37576205	37595463	C1QTNF6	0	-	NM_001365878
chr15	45459411	45493314	SHF	0	-	NM_138356
chr6	34254972	34393902	RPS10-NUDT3	0	-	NM_001202470
chr2	220074493	220083680	ABCB6	0	-	NM_005689
chr22	23487510	23507830	RAB36	0	+	NM_004914
chr19	57922528	57933307	ZNF17	0	+	NM_006959
chr19	56132106	56135932	ZNF784	0	-	NM_203374
chr10	115933863	115933938	MIR2110	0	-	NR_031747
chr6	134490393	134496004	SGK1	0	-	NM_005627
chr20	33148345	33265089	PIGU	0	-	NM_080476
chr5	177019203	177024243	TMED9	0	+	NM_017510
chr12	54574141	54582778	SMUG1	0	-	NM_001243788
chr13	41790504	41837712	MTRF1	0	-	NM_004294
chr12	76738253	76742195	BBS10	0	-	NM_024685
chr4	110834038	110934922	EGF	0	+	NM_001178130
chr12	65153276	65274798	TBC1D30	0	+	NM_001330187
chrX	153238204	153248645	TMEM187	0	+	NM_003492
chr12	93164412	93323071	EEA1	0	-	NM_003566
chrX	118602406	118605359	SLC25A5	0	+	NM_001152
chr2	170336003	170363165	BBS5	0	+	NM_152384
chr16	69151912	69166062	CHTF8	0	-	NM_001040146
chr16	69151905	69166062	DERPC	0	-	NM_001366605
chr3	152552919	152559228	P2RY1	0	+	NM_002563
chr2	219231387	219232625	CATIP-AS1	0	-	NR_110573
chr11	31806339	31832901	PAX6	0	-	NM_000280
chr9	139780967	139821059	TRAF2	0	+	NM_021138
chr1	28833876	28834083	SNORA73A	0	+	NR_002907
chr11	66129991	66139947	SLC29A2	0	-	NM_001300868
chr16	4295825	4303790	LINC01569	0	-	NR_039999
chr15	75661719	75744031	SIN3A	0	-	NM_001145358
chr10	104678050	104849979	CNNM2	0	+	NM_017649
chr8	82644682	82671748	CHMP4C	0	+	NM_152284
chr4	981444	987192	SLC26A1	0	-	NM_022042
chr7	30067976	30157961	PLEKHA8	0	+	NM_001197027
chr12	62860605	62994256	MON2	0	+	NM_001278469
chr5	110427869	110466200	WDR36	0	+	NM_139281
chr6	26421618	26430816	BTN2A3P	0	+	NR_027795
chr1	146644325	146767443	CHD1L	0	+	NM_001348451
chr22	29190547	29196560	XBP1	0	-	NM_005080
chr8	61097970	61193959	CA8	0	-	NR_135821
chrX	12993228	12995339	TMSB4X	0	+	NM_021109
chr4	147362817	147443123	SLC10A7	0	-	NM_032128
chr2	220378891	220403494	ASIC4	0	+	NM_182847
chr9	139834886	139839190	FBXW5	0	-	NM_018998
chr11	10533219	10562734	RNF141	0	-	NM_016422
chr2	208394685	208470712	CREB1	0	+	NR_163947
chr5	131630086	131679882	SLC22A4	0	+	NM_003059
chr19	44455374	44471752	ZNF221	0	+	NM_001297589
chr22	39916563	39918691	ATF4	0	+	NM_001675
chr9	131451500	131458675	SET	0	+	NM_003011
chr14	52897313	53019223	TXNDC16	0	-	NM_020784
chr16	23592334	23607637	NDUFAB1	0	-	NM_005003
chr8	145637797	145638969	SLC39A4	0	-	NM_001280557
chr7	66093867	66108216	KCTD7	0	+	NM_153033
chr11	76571961	76737841	ACER3	0	+	NM_018367
chr8	145618445	145634719	CPSF1	0	-	NM_013291
chr11	66357648	66360534	CCDC87	0	-	NM_018219
chr20	44044780	44054881	PIGT	0	+	NR_047694
chr19	7895103	7929862	EVI5L	0	+	NM_145245
chr19	9434901	9454521	ZNF559	0	+	NM_001202412
chr1	156711900	156721467	HDGF	0	-	NM_004494
chr22	29420986	29427464	ZNRF3-AS1	0	-	NR_046851
chr11	66303097	66313519	ZDHHC24	0	-	NM_207340
chr1	85715635	85725345	C1orf52	0	-	NM_198077
chr3	169684594	169716161	SEC62	0	+	NM_003262
chr12	53436972	53448222	LOC283335	0	-	NR_033854
chr11	4406126	4414932	TRIM21	0	-	NM_003141
chrX	70338445	70362299	MED12	0	+	NM_005120
chr11	125763379	125773101	PUS3	0	-	NM_031307
chr6	96025410	96057328	MANEA	0	+	NM_024641
chr15	39892231	40075042	FSIP1	0	-	NM_001324338
chr14	20937564	20945248	PNP	0	+	NM_000270
chr10	94211440	94333852	IDE	0	-	NM_001322793
chr16	23690209	23701688	PLK1	0	+	NM_005030
chr2	48667904	48742525	PPP1R21	0	+	NR_024188
chrX	49091929	49106981	CCDC22	0	+	NM_014008
chr1	27425299	27481616	SLC9A1	0	-	NM_003047
chr11	68671358	68708069	IGHMBP2	0	+	NM_002180
chr19	46112657	46142655	EML2	0	-	NM_001352051
chr4	178231027	178284090	NEIL3	0	+	NM_018248
chr1	47903715	47906363	FOXD2	0	+	NM_004474
chr7	43906156	43909116	MRPS24	0	-	NM_032014
chr2	220110200	220115059	STK16	0	+	NM_001330215
chr10	106069457	106098223	ITPRIP	0	-	NM_001272013
chr11	57174426	57194594	SLC43A3	0	-	NM_199329
chr12	118587605	118810712	TAOK3	0	-	NM_001346493
chr20	30467619	30532762	TTLL9	0	+	NM_001367620
chrX	106366656	106449663	NUP62CL	0	-	NR_033676
chr5	127392699	127418867	LINC01184	0	-	NR_152810
chr15	93426072	93441977	LINC01578	0	+	NR_037601
chr1	44679142	44686345	DMAP1	0	+	NM_001034023
chr1	23884416	23885992	ID3	0	-	NM_002167
chr21	15857548	15955723	SAMSN1	0	-	NM_001256370
chr18	43427573	43547295	EPG5	0	-	NM_020964
chr16	81115549	81130000	GCSH	0	-	NM_004483
chr13	111267806	111292342	NAXD	0	+	NR_040104
chr1	151744043	151762976	TDRKH	0	-	NM_006862
chr15	76629113	76634816	ISL2	0	+	NM_145805
chr12	389222	498486	KDM5A	0	-	NM_001042603
chr2	232597134	232646037	PDE6D	0	-	NM_001291018
chr1	107599295	107601916	PRMT6	0	+	NM_018137
chr12	50569570	50616441	LIMA1	0	-	NM_001113547
chr16	88709696	88717461	CYBA	0	-	NM_000101
chr3	184529930	184770402	VPS8	0	+	NR_146113
chr8	17942376	17955160	LOC101929066	0	+	NR_125429
chrX	23685609	23704514	PRDX4	0	+	NM_006406
chr2	74375107	74376181	BOLA3-AS1	0	+	NR_045637
chrX	69509953	69640736	KIF4A	0	+	NM_012310
chr4	146540536	146581185	MMAA	0	+	NM_001375644
chr10	69644413	69678147	SIRT1	0	+	NM_012238
chr19	16607204	16632163	C19orf44	0	+	NM_032207
chr6	31508877	31508955	SNORD84	0	-	NR_003065
chr10	99079027	99081672	FRAT1	0	+	NM_005479
chr3	47455170	47517431	SCAP	0	-	NM_012235
chrX	14861528	14891191	FANCB	0	-	NM_152633
chr10	127393858	127408062	EDRF1-DT	0	-	NR_033847
chr5	60241031	60448853	NDUFAF2	0	+	NM_174889
chr12	12813823	12849117	GPR19	0	-	NM_006143
chrX	148622556	148636889	EOLA1	0	+	NM_001324279
chr2	74362526	74375039	BOLA3	0	-	NM_001035505
chr7	75931989	75933609	HSPB1	0	+	NM_001540
chr16	50186821	50269219	TENT4B	0	+	NM_001040285
chr8	146024260	146036139	ZNF517	0	+	NR_134285
chr2	178487971	178937504	PDE11A	0	-	NM_016953
chr12	113633250	113658899	IQCD	0	-	NM_138451
chr11	46867961	46895967	LRP4-AS1	0	+	NR_038909
chr3	93698998	93774522	ARL13B	0	+	NM_182896
chrX	200144	220022	PLCXD1	0	+	NM_001370373
chr13	46626982	46675482	CPB2-AS1	0	+	NR_046227
chr11	64692160	64701947	PPP2R5B	0	+	NM_006244
chr6	10521583	10629601	GCNT2	0	+	NM_145649
chr17	3566186	3571973	TAX1BP3	0	-	NM_001204698
chr9	132565421	132573568	TOR1B	0	+	NR_133948
chr6	57051790	57086259	RAB23	0	-	NM_183227
chr4	103943409	103997918	SLC9B2	0	-	NM_001370199
chr20	43104513	43123244	TTPAL	0	+	NM_001039199
chr6	4136305	4157619	ECI2-DT	0	+	NR_103764
chr7	150778171	150780106	TMUB1	0	-	NM_031434
chr16	68021292	68027297	DPEP2	0	-	NM_001369657
chr11	10562782	10621479	MRVI1-AS1	0	+	NR_046375
chr1	155293727	155300909	RUSC1	0	+	NM_001278229
chr17	38474496	38513895	RARA	0	+	NM_001145302
