numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam
ID_120	neuronal_stem_cell_originated_from_H1_0.0_1_4_neuronal_stem_cell_originated_from_H1_0.0_3_1	0.0_0.0_0.0	ENCFF541CGC	bam	bam	0.0	unfiltered alignments	hg19	ENCSR278FVO	DNase-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_4	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF827HIG/, /files/ENCFF098KRD/, /files/ENCFF084HAF/, /files/ENCFF942ADO/, /files/ENCFF549HLL/	2224142252	ENCODE Processing Pipeline	fe04ae76a72945f68b586e9a9b799f30	0.0	https://www.encodeproject.org/files/ENCFF541CGC/@@download/ENCFF541CGC.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/8aceb7bf-e58e-4329-ae6c-606a53d5357d/ENCFF541CGC.bam	low spot score	0.0	0.0	neuronal_stem_cell_originated_from_H1	embryonic	0.0	ENCFF866ZOA	0.0	ENCSR799SRL	Histone ChIP-seq	CL:0000047	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	3	3_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF279KNT/, /files/ENCFF807MUK/	2502506311	7594efac1c3d0f3ce02808ef57c936fc	0.0	https://www.encodeproject.org/files/ENCFF866ZOA/@@download/ENCFF866ZOA.bam	0.0	0.0	released	s3://encode-public/2016/12/19/7fe55b4d-6c0b-4005-a2c0-e7558e8192ae/ENCFF866ZOA.bam	inconsistent platforms, low read length	0.0	0.0	neuronal_stem_cell_originated_from_H1	0.0	ENCFF866ZOA
ID_121	neuronal_stem_cell_originated_from_H1_0.0_1_5_neuronal_stem_cell_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF487QRD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR278FVO	DNase-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_5	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF547PHP/, /files/ENCFF969KVS/, /files/ENCFF519CZQ/, /files/ENCFF902DVM/, /files/ENCFF298GVQ/, /files/ENCFF549HLL/	2913676691	ENCODE Processing Pipeline	8bc75d00fc1d685d1045baeb3257b265	0.0	https://www.encodeproject.org/files/ENCFF487QRD/@@download/ENCFF487QRD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/7c2a39d1-bbf2-439d-a64e-3ddb63bde3a6/ENCFF487QRD.bam	low spot score	0.0	0.0	neuronal_stem_cell_originated_from_H1	embryonic	0.0	ENCFF508CXY	0.0	ENCSR799SRL	Histone ChIP-seq	CL:0000047	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF314JAW/, /files/ENCFF807MUK/	2302835893	d5b4c3d517addc64f674d23a59b7a1fa	0.0	https://www.encodeproject.org/files/ENCFF508CXY/@@download/ENCFF508CXY.bam	0.0	0.0	released	s3://encode-public/2016/12/19/59dd9686-e352-4440-9559-71a58a823bde/ENCFF508CXY.bam	inconsistent platforms, low read length	0.0	0.0	neuronal_stem_cell_originated_from_H1	0.0	ENCFF508CXY
ID_122	neuronal_stem_cell_originated_from_H1_0.0_1_5_neuronal_stem_cell_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF487QRD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR278FVO	DNase-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_5	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF547PHP/, /files/ENCFF969KVS/, /files/ENCFF519CZQ/, /files/ENCFF902DVM/, /files/ENCFF298GVQ/, /files/ENCFF549HLL/	2913676691	ENCODE Processing Pipeline	8bc75d00fc1d685d1045baeb3257b265	0.0	https://www.encodeproject.org/files/ENCFF487QRD/@@download/ENCFF487QRD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/7c2a39d1-bbf2-439d-a64e-3ddb63bde3a6/ENCFF487QRD.bam	low spot score	0.0	0.0	neuronal_stem_cell_originated_from_H1	embryonic	0.0	ENCFF761CKM	0.0	ENCSR799SRL	Histone ChIP-seq	CL:0000047	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF277BER/, /files/ENCFF807MUK/	1971358922	0e2b549ce16900976e45473b3c1733ba	0.0	https://www.encodeproject.org/files/ENCFF761CKM/@@download/ENCFF761CKM.bam	0.0	0.0	released	s3://encode-public/2016/12/19/dee0a3e2-4065-4bad-8cf0-22ede0e8c3a7/ENCFF761CKM.bam	inconsistent platforms, low read length	0.0	0.0	neuronal_stem_cell_originated_from_H1	0.0	ENCFF761CKM
ID_123	neuronal_stem_cell_originated_from_H1_0.0_1_5_neuronal_stem_cell_originated_from_H1_0.0_3_1	0.0_0.0_0.0	ENCFF487QRD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR278FVO	DNase-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_5	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF547PHP/, /files/ENCFF969KVS/, /files/ENCFF519CZQ/, /files/ENCFF902DVM/, /files/ENCFF298GVQ/, /files/ENCFF549HLL/	2913676691	ENCODE Processing Pipeline	8bc75d00fc1d685d1045baeb3257b265	0.0	https://www.encodeproject.org/files/ENCFF487QRD/@@download/ENCFF487QRD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/7c2a39d1-bbf2-439d-a64e-3ddb63bde3a6/ENCFF487QRD.bam	low spot score	0.0	0.0	neuronal_stem_cell_originated_from_H1	embryonic	0.0	ENCFF866ZOA	0.0	ENCSR799SRL	Histone ChIP-seq	CL:0000047	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	3	3_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF279KNT/, /files/ENCFF807MUK/	2502506311	7594efac1c3d0f3ce02808ef57c936fc	0.0	https://www.encodeproject.org/files/ENCFF866ZOA/@@download/ENCFF866ZOA.bam	0.0	0.0	released	s3://encode-public/2016/12/19/7fe55b4d-6c0b-4005-a2c0-e7558e8192ae/ENCFF866ZOA.bam	inconsistent platforms, low read length	0.0	0.0	neuronal_stem_cell_originated_from_H1	0.0	ENCFF866ZOA
ID_124	Panc1_56_years_1_1_Panc1_56_years_2_1	0.0_0.0_0.0	ENCFF241WRU	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPT	DNase-seq	EFO:0002713	Panc1	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001EEF/, /files/ENCFF549HLL/	1622953444	ENCODE Processing Pipeline	0cfd484f2e878b91c7e599dee41ecc1e	0.0	https://www.encodeproject.org/files/ENCFF241WRU/@@download/ENCFF241WRU.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/a6e313f3-da02-4801-bad4-f0c6d0a9e4db/ENCFF241WRU.bam	low read depth, low spot score	0.0	0.0	Panc1	adult	56 years	ENCFF136XNV	0.0	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-10-07	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VJH/	1143400490	1358e738b905cb6eb6c6015c490c910b	0.0	https://www.encodeproject.org/files/ENCFF136XNV/@@download/ENCFF136XNV.bam	0.0	0.0	released	s3://encode-public/2017/04/04/fd3147cc-abf1-4ad5-a428-1b2189035705/ENCFF136XNV.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking	0.0	0.0	Panc1	56 years	ENCFF136XNV
ID_125	Panc1_56_years_1_1_Panc1_56_years_1_1	0.0_0.0_0.0	ENCFF241WRU	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPT	DNase-seq	EFO:0002713	Panc1	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001EEF/, /files/ENCFF549HLL/	1622953444	ENCODE Processing Pipeline	0cfd484f2e878b91c7e599dee41ecc1e	0.0	https://www.encodeproject.org/files/ENCFF241WRU/@@download/ENCFF241WRU.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/a6e313f3-da02-4801-bad4-f0c6d0a9e4db/ENCFF241WRU.bam	low read depth, low spot score	0.0	0.0	Panc1	adult	56 years	ENCFF325UTK	0.0	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-10-07	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VJD/	1666026784	7bab530e3ff017d9801a76250158b12d	0.0	https://www.encodeproject.org/files/ENCFF325UTK/@@download/ENCFF325UTK.bam	0.0	0.0	released	s3://encode-public/2017/04/04/092e3762-d3bc-4e2b-8398-c073f8017fa9/ENCFF325UTK.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking	0.0	0.0	Panc1	56 years	ENCFF325UTK
ID_126	Panc1_56_years_2_1_Panc1_56_years_2_1	0.0_0.0_0.0	ENCFF317NXQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPT	DNase-seq	EFO:0002713	Panc1	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001EEG/, /files/ENCFF549HLL/	1632211787	ENCODE Processing Pipeline	8d9e74b757136b028a56e6b1bea491f0	0.0	https://www.encodeproject.org/files/ENCFF317NXQ/@@download/ENCFF317NXQ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/bf8adfda-2bd6-490d-bacc-3bd18601c5c1/ENCFF317NXQ.bam	low read depth, low spot score	0.0	0.0	Panc1	adult	56 years	ENCFF136XNV	0.0	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-10-07	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VJH/	1143400490	1358e738b905cb6eb6c6015c490c910b	0.0	https://www.encodeproject.org/files/ENCFF136XNV/@@download/ENCFF136XNV.bam	0.0	0.0	released	s3://encode-public/2017/04/04/fd3147cc-abf1-4ad5-a428-1b2189035705/ENCFF136XNV.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking	0.0	0.0	Panc1	56 years	ENCFF136XNV
ID_127	Panc1_56_years_2_1_Panc1_56_years_1_1	0.0_0.0_0.0	ENCFF317NXQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPT	DNase-seq	EFO:0002713	Panc1	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001EEG/, /files/ENCFF549HLL/	1632211787	ENCODE Processing Pipeline	8d9e74b757136b028a56e6b1bea491f0	0.0	https://www.encodeproject.org/files/ENCFF317NXQ/@@download/ENCFF317NXQ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/bf8adfda-2bd6-490d-bacc-3bd18601c5c1/ENCFF317NXQ.bam	low read depth, low spot score	0.0	0.0	Panc1	adult	56 years	ENCFF325UTK	0.0	ENCSR000EXK	Histone ChIP-seq	EFO:0002713	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-10-07	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VJD/	1666026784	7bab530e3ff017d9801a76250158b12d	0.0	https://www.encodeproject.org/files/ENCFF325UTK/@@download/ENCFF325UTK.bam	0.0	0.0	released	s3://encode-public/2017/04/04/092e3762-d3bc-4e2b-8398-c073f8017fa9/ENCFF325UTK.bam	low read depth, inconsistent platforms, low read length, mild to moderate bottlenecking	0.0	0.0	Panc1	56 years	ENCFF325UTK
ID_128	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)_21_years_1_1_CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)_21_years_1_2	0.0_0.0_0.0	ENCFF207TVB	bam	bam	0.0	unfiltered alignments	hg19	ENCSR020LUD	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF594XVT/, /files/ENCFF092XFB/, /files/ENCFF899BSP/, /files/ENCFF370BGP/, /files/ENCFF362KIJ/, /files/ENCFF119QNS/	45216744087	ENCODE Processing Pipeline	a67694c0f1ee4729d86bc2a4e221549f	0.0	https://www.encodeproject.org/files/ENCFF207TVB/@@download/ENCFF207TVB.bam	0.0	0.0	0.0	released	s3://encode-public/2017/12/06/3c2957f4-67ec-4728-a4d6-ef43b4fcfbb0/ENCFF207TVB.bam	mixed read lengths	0.0	0.0	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)	adult	21 years	ENCFF201JLG	0.0	ENCSR007HLH	Histone ChIP-seq	CL:0000625	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF915ZPV/, /files/ENCFF941MDI/	2068628939	a2a52072a128217605d329b0da6cd618	0.0	https://www.encodeproject.org/files/ENCFF201JLG/@@download/ENCFF201JLG.bam	0.0	0.0	released	s3://encode-public/2016/12/19/0d588e2e-cd3e-49ec-8054-0716e0244eb0/ENCFF201JLG.bam	low read length	0.0	0.0	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)	21 years	ENCFF201JLG
ID_129	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)_21_years_1_2_CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)_21_years_1_2	0.0_0.0_0.0	ENCFF973JYD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR020LUD	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF752YDO/, /files/ENCFF549HLL/	1503650507	ENCODE Processing Pipeline	f2e0edd12a89c03458f908ff50c483db	0.0	https://www.encodeproject.org/files/ENCFF973JYD/@@download/ENCFF973JYD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/12/06/7f343db5-4637-4011-9036-be549b1e8d32/ENCFF973JYD.bam	mixed read lengths	0.0	0.0	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)	adult	21 years	ENCFF201JLG	0.0	ENCSR007HLH	Histone ChIP-seq	CL:0000625	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF915ZPV/, /files/ENCFF941MDI/	2068628939	a2a52072a128217605d329b0da6cd618	0.0	https://www.encodeproject.org/files/ENCFF201JLG/@@download/ENCFF201JLG.bam	0.0	0.0	released	s3://encode-public/2016/12/19/0d588e2e-cd3e-49ec-8054-0716e0244eb0/ENCFF201JLG.bam	low read length	0.0	0.0	CD8-positive,_alpha-beta_T_cell_male_adult_(21_years)	21 years	ENCFF201JLG
ID_131	mesendoderm_originated_from_H1_0.0_1_2_mesendoderm_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF940VYO	bam	bam	0.0	unfiltered alignments	hg19	ENCSR714DIF	DNase-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF955SLG/, /files/ENCFF978QGB/, /files/ENCFF549HLL/	1443008562	ENCODE Processing Pipeline	a1edb5cd793be495b39f18401da9614c	0.0	https://www.encodeproject.org/files/ENCFF940VYO/@@download/ENCFF940VYO.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/5a4c3027-d244-4200-aca1-3626d1182435/ENCFF940VYO.bam	0.0	0.0	0.0	mesendoderm_originated_from_H1	embryonic	0.0	ENCFF891DYF	0.0	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF826BHT/, /files/ENCFF807MUK/	980642763	7fe0c1cf25556479eb661ef6f52f96df	0.0	https://www.encodeproject.org/files/ENCFF891DYF/@@download/ENCFF891DYF.bam	0.0	0.0	released	s3://encode-public/2016/12/19/8ec098b5-5098-4c93-a0e0-f6ddd2d711ba/ENCFF891DYF.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking	0.0	0.0	mesendoderm_originated_from_H1	0.0	ENCFF891DYF
ID_132	mesendoderm_originated_from_H1_0.0_1_2_mesendoderm_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF940VYO	bam	bam	0.0	unfiltered alignments	hg19	ENCSR714DIF	DNase-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF955SLG/, /files/ENCFF978QGB/, /files/ENCFF549HLL/	1443008562	ENCODE Processing Pipeline	a1edb5cd793be495b39f18401da9614c	0.0	https://www.encodeproject.org/files/ENCFF940VYO/@@download/ENCFF940VYO.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/5a4c3027-d244-4200-aca1-3626d1182435/ENCFF940VYO.bam	0.0	0.0	0.0	mesendoderm_originated_from_H1	embryonic	0.0	ENCFF461XXW	0.0	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF296LHG/	1813268376	5562df57d2adb0559cb7aab9abfbf879	0.0	https://www.encodeproject.org/files/ENCFF461XXW/@@download/ENCFF461XXW.bam	0.0	0.0	released	s3://encode-public/2016/12/19/1ef6caea-7ced-434d-aaaa-de28d5008d88/ENCFF461XXW.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking	0.0	0.0	mesendoderm_originated_from_H1	0.0	ENCFF461XXW
ID_133	mesendoderm_originated_from_H1_0.0_1_3_mesendoderm_originated_from_H1_0.0_1_1	0.0_0.0_0.0	ENCFF007BWG	bam	bam	0.0	unfiltered alignments	hg19	ENCSR714DIF	DNase-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF167XAM/, /files/ENCFF572UGZ/, /files/ENCFF514CTP/, /files/ENCFF860TSH/, /files/ENCFF117ERJ/, /files/ENCFF447LVL/, /files/ENCFF549HLL/	15146812752	ENCODE Processing Pipeline	89132171799fd0bcfca8fea497e464c3	0.0	https://www.encodeproject.org/files/ENCFF007BWG/@@download/ENCFF007BWG.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/3b798ecc-d5ba-45a7-9c98-47e5975626b6/ENCFF007BWG.bam	0.0	0.0	0.0	mesendoderm_originated_from_H1	embryonic	0.0	ENCFF891DYF	0.0	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF826BHT/, /files/ENCFF807MUK/	980642763	7fe0c1cf25556479eb661ef6f52f96df	0.0	https://www.encodeproject.org/files/ENCFF891DYF/@@download/ENCFF891DYF.bam	0.0	0.0	released	s3://encode-public/2016/12/19/8ec098b5-5098-4c93-a0e0-f6ddd2d711ba/ENCFF891DYF.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking	0.0	0.0	mesendoderm_originated_from_H1	0.0	ENCFF891DYF
ID_134	mesendoderm_originated_from_H1_0.0_1_3_mesendoderm_originated_from_H1_0.0_2_1	0.0_0.0_0.0	ENCFF007BWG	bam	bam	0.0	unfiltered alignments	hg19	ENCSR714DIF	DNase-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF167XAM/, /files/ENCFF572UGZ/, /files/ENCFF514CTP/, /files/ENCFF860TSH/, /files/ENCFF117ERJ/, /files/ENCFF447LVL/, /files/ENCFF549HLL/	15146812752	ENCODE Processing Pipeline	89132171799fd0bcfca8fea497e464c3	0.0	https://www.encodeproject.org/files/ENCFF007BWG/@@download/ENCFF007BWG.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/3b798ecc-d5ba-45a7-9c98-47e5975626b6/ENCFF007BWG.bam	0.0	0.0	0.0	mesendoderm_originated_from_H1	embryonic	0.0	ENCFF461XXW	0.0	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF296LHG/	1813268376	5562df57d2adb0559cb7aab9abfbf879	0.0	https://www.encodeproject.org/files/ENCFF461XXW/@@download/ENCFF461XXW.bam	0.0	0.0	released	s3://encode-public/2016/12/19/1ef6caea-7ced-434d-aaaa-de28d5008d88/ENCFF461XXW.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking	0.0	0.0	mesendoderm_originated_from_H1	0.0	ENCFF461XXW
