File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF308EQA	bam	bam		unfiltered alignments	GRCh38	ENCSR392UJM	ATAC-seq	UBERON:0000992	ovary	tissue	Homo sapiens											DNA						2020-09-03	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF110MCL/, /files/ENCFF698AXZ/, /files/ENCFF431OYB/, /files/ENCFF462WOE/, /files/ENCFF503NVS/, /files/ENCFF528RKG/, /files/ENCFF009NPM/, /files/ENCFF696WPU/, /files/ENCFF731LVT/, /files/ENCFF442CMU/, /files/ENCFF068PZG/, /files/ENCFF306VUU/, /files/ENCFF898ORC/, /files/ENCFF451TFY/, /files/ENCFF313TPR/, /files/ENCFF115PCT/, /files/ENCFF805CFK/	61271933588	ENCODE Processing Pipeline	8518965b0b1b355b7214dbc95c5b0962		https://www.encodeproject.org/files/ENCFF308EQA/@@download/ENCFF308EQA.bam				released	s3://encode-public/2020/08/19/ae3f08d3-1d62-4a6d-80a7-4bb41740b3bb/ENCFF308EQA.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF127LKU	bam	bam		alignments	GRCh38	ENCSR392UJM	ATAC-seq	UBERON:0000992	ovary	tissue	Homo sapiens											DNA						2020-09-03	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF698AXZ/, /files/ENCFF068PZG/, /files/ENCFF493CCB/, /files/ENCFF009NPM/, /files/ENCFF110MCL/, /files/ENCFF431OYB/, /files/ENCFF503NVS/, /files/ENCFF696WPU/, /files/ENCFF442CMU/, /files/ENCFF356LFX/, /files/ENCFF313TPR/, /files/ENCFF451TFY/, /files/ENCFF805CFK/, /files/ENCFF212UAV/, /files/ENCFF140XLU/, /files/ENCFF731LVT/, /files/ENCFF304XEX/, /files/ENCFF306VUU/, /files/ENCFF462WOE/, /files/ENCFF528RKG/, /files/ENCFF898ORC/, /files/ENCFF115PCT/	19065560116	ENCODE Processing Pipeline	ba51cca4789b2c645e5d49db4811a1c8		https://www.encodeproject.org/files/ENCFF127LKU/@@download/ENCFF127LKU.bam				released	s3://encode-public/2020/08/19/b572e57f-d956-40a2-a193-02e9ee46ffab/ENCFF127LKU.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF335CNZ	bam	bam		unfiltered alignments	GRCh38	ENCSR133WJY	ATAC-seq	NTR:0000494	left ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-09-03	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF060YXH/, /files/ENCFF926AUQ/, /files/ENCFF326KGY/, /files/ENCFF359XEU/, /files/ENCFF265AXO/, /files/ENCFF685RKQ/, /files/ENCFF110MCL/, /files/ENCFF997HVB/, /files/ENCFF158CDA/, /files/ENCFF931YCP/, /files/ENCFF310AZR/, /files/ENCFF385KWX/, /files/ENCFF020BLW/, /files/ENCFF948IRO/, /files/ENCFF641OUC/, /files/ENCFF218VLH/, /files/ENCFF520DYF/	86790914434	ENCODE Processing Pipeline	f5e845728bb91c221e0a97d02bb3720d		https://www.encodeproject.org/files/ENCFF335CNZ/@@download/ENCFF335CNZ.bam				released	s3://encode-public/2020/08/19/f4409ca1-ff84-4be9-81a1-962725e3643e/ENCFF335CNZ.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF018APT	bam	bam		alignments	GRCh38	ENCSR133WJY	ATAC-seq	NTR:0000494	left ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-09-03	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF060YXH/, /files/ENCFF304XEX/, /files/ENCFF931YCP/, /files/ENCFF310AZR/, /files/ENCFF020BLW/, /files/ENCFF948IRO/, /files/ENCFF641OUC/, /files/ENCFF520DYF/, /files/ENCFF356LFX/, /files/ENCFF926AUQ/, /files/ENCFF326KGY/, /files/ENCFF140XLU/, /files/ENCFF110MCL/, /files/ENCFF385KWX/, /files/ENCFF212UAV/, /files/ENCFF685RKQ/, /files/ENCFF493CCB/, /files/ENCFF218VLH/, /files/ENCFF359XEU/, /files/ENCFF265AXO/, /files/ENCFF997HVB/, /files/ENCFF158CDA/	19309976704	ENCODE Processing Pipeline	d0a22864f084c435f5b8592e0366afd1		https://www.encodeproject.org/files/ENCFF018APT/@@download/ENCFF018APT.bam				released	s3://encode-public/2020/08/19/cafc2ce6-1fd6-430e-a59a-569e9cbbfe78/ENCFF018APT.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF744GQI	bam	bam		unfiltered alignments	GRCh38	ENCSR705KEB	ATAC-seq	UBERON:0001264	pancreas	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF619UUA/, /files/ENCFF933AMM/, /files/ENCFF407STD/, /files/ENCFF893RTT/, /files/ENCFF709HUG/, /files/ENCFF177CAC/, /files/ENCFF954QMU/, /files/ENCFF499XTF/, /files/ENCFF996MDJ/, /files/ENCFF827HEA/, /files/ENCFF338IKW/, /files/ENCFF961OVK/, /files/ENCFF210AZY/, /files/ENCFF110MCL/, /files/ENCFF422QQK/, /files/ENCFF592ZKN/, /files/ENCFF306VOV/	6004867350	ENCODE Processing Pipeline	3713a4c791b9bc665c58603cda2f0bc1		https://www.encodeproject.org/files/ENCFF744GQI/@@download/ENCFF744GQI.bam				released	s3://encode-public/2020/08/08/fa7cbca2-05df-48e6-8063-04b2a2d3350f/ENCFF744GQI.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF684JWB	bam	bam		alignments	GRCh38	ENCSR705KEB	ATAC-seq	UBERON:0001264	pancreas	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF954QMU/, /files/ENCFF996MDJ/, /files/ENCFF338IKW/, /files/ENCFF210AZY/, /files/ENCFF110MCL/, /files/ENCFF212UAV/, /files/ENCFF592ZKN/, /files/ENCFF304XEX/, /files/ENCFF177CAC/, /files/ENCFF961OVK/, /files/ENCFF422QQK/, /files/ENCFF619UUA/, /files/ENCFF709HUG/, /files/ENCFF499XTF/, /files/ENCFF306VOV/, /files/ENCFF356LFX/, /files/ENCFF933AMM/, /files/ENCFF407STD/, /files/ENCFF893RTT/, /files/ENCFF493CCB/, /files/ENCFF827HEA/, /files/ENCFF140XLU/	3254036617	ENCODE Processing Pipeline	8623b4f59c597d93422221f49b211085		https://www.encodeproject.org/files/ENCFF684JWB/@@download/ENCFF684JWB.bam				released	s3://encode-public/2020/08/08/c989b616-55ad-4018-b1fa-28ba4e25a92e/ENCFF684JWB.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF678NAZ	bam	bam		unfiltered alignments	GRCh38	ENCSR774NXA	ATAC-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF521XXA/, /files/ENCFF845OUV/, /files/ENCFF075HYC/, /files/ENCFF925DDE/, /files/ENCFF268KPG/, /files/ENCFF069YDJ/, /files/ENCFF041IBV/, /files/ENCFF007LOX/, /files/ENCFF979CEL/, /files/ENCFF072CZB/, /files/ENCFF540YVV/, /files/ENCFF994GWY/, /files/ENCFF432ACK/, /files/ENCFF033ADR/, /files/ENCFF110MCL/, /files/ENCFF152VVK/, /files/ENCFF557YFJ/	29556157183	ENCODE Processing Pipeline	dc9bb58dfef04b0ef5d638bc5fdf0f8a		https://www.encodeproject.org/files/ENCFF678NAZ/@@download/ENCFF678NAZ.bam				released	s3://encode-public/2020/08/07/cbd47639-078e-4a2d-89e7-4837217516c6/ENCFF678NAZ.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF480EVL	bam	bam		alignments	GRCh38	ENCSR774NXA	ATAC-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF845OUV/, /files/ENCFF110MCL/, /files/ENCFF075HYC/, /files/ENCFF152VVK/, /files/ENCFF925DDE/, /files/ENCFF212UAV/, /files/ENCFF356LFX/, /files/ENCFF041IBV/, /files/ENCFF007LOX/, /files/ENCFF493CCB/, /files/ENCFF540YVV/, /files/ENCFF268KPG/, /files/ENCFF979CEL/, /files/ENCFF072CZB/, /files/ENCFF432ACK/, /files/ENCFF557YFJ/, /files/ENCFF069YDJ/, /files/ENCFF304XEX/, /files/ENCFF994GWY/, /files/ENCFF140XLU/, /files/ENCFF033ADR/, /files/ENCFF521XXA/	12967017438	ENCODE Processing Pipeline	980ab132d751c2a4d016feeb69fd067a		https://www.encodeproject.org/files/ENCFF480EVL/@@download/ENCFF480EVL.bam				released	s3://encode-public/2020/08/07/c7447fd7-a236-4f53-9260-de79b7c42420/ENCFF480EVL.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF855OMA	bam	bam		unfiltered alignments	GRCh38	ENCSR133CMC	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF956ISF/, /files/ENCFF110MCL/, /files/ENCFF082UOM/, /files/ENCFF116ULJ/, /files/ENCFF083XLE/, /files/ENCFF934OAC/, /files/ENCFF642NBD/, /files/ENCFF744ERF/, /files/ENCFF959QAF/, /files/ENCFF597PCX/, /files/ENCFF854RXG/, /files/ENCFF482JPW/, /files/ENCFF139GIQ/, /files/ENCFF348CVV/, /files/ENCFF030LES/, /files/ENCFF099NWP/, /files/ENCFF745JBM/	21455403217	ENCODE Processing Pipeline	09f65495b8a70f8f11209a69a0d153f2		https://www.encodeproject.org/files/ENCFF855OMA/@@download/ENCFF855OMA.bam				released	s3://encode-public/2020/08/06/9f55bb9f-3c2a-416c-adbb-f674b792179c/ENCFF855OMA.bam	moderate library complexity		
ENCFF302MIL	bam	bam		alignments	GRCh38	ENCSR133CMC	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF212UAV/, /files/ENCFF083XLE/, /files/ENCFF934OAC/, /files/ENCFF959QAF/, /files/ENCFF597PCX/, /files/ENCFF139GIQ/, /files/ENCFF030LES/, /files/ENCFF956ISF/, /files/ENCFF493CCB/, /files/ENCFF482JPW/, /files/ENCFF854RXG/, /files/ENCFF745JBM/, /files/ENCFF304XEX/, /files/ENCFF110MCL/, /files/ENCFF116ULJ/, /files/ENCFF744ERF/, /files/ENCFF348CVV/, /files/ENCFF082UOM/, /files/ENCFF642NBD/, /files/ENCFF140XLU/, /files/ENCFF356LFX/, /files/ENCFF099NWP/	7737191246	ENCODE Processing Pipeline	5d984dd0f5e82e4b444426cbae76fb9b		https://www.encodeproject.org/files/ENCFF302MIL/@@download/ENCFF302MIL.bam				released	s3://encode-public/2020/08/06/b363496e-6a5b-43d3-88e2-afa56a50a316/ENCFF302MIL.bam	moderate library complexity		
ENCFF148IEW	bam	bam		unfiltered alignments	GRCh38	ENCSR491VXJ	ATAC-seq	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF960ERH/, /files/ENCFF728PKX/, /files/ENCFF169SRY/, /files/ENCFF318FPE/, /files/ENCFF110MCL/, /files/ENCFF886TMC/, /files/ENCFF504HJY/, /files/ENCFF514MDA/, /files/ENCFF123YRJ/, /files/ENCFF567WPK/, /files/ENCFF796SIV/, /files/ENCFF995EMD/, /files/ENCFF499QVP/, /files/ENCFF187WRH/, /files/ENCFF809ORE/, /files/ENCFF705LXX/, /files/ENCFF267GQW/	25583718511	ENCODE Processing Pipeline	22ab2bd9b98f95c9dc4006575a015a44		https://www.encodeproject.org/files/ENCFF148IEW/@@download/ENCFF148IEW.bam				released	s3://encode-public/2020/08/06/34b2eec6-e012-469d-9fa0-c3caf7636438/ENCFF148IEW.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF528QSM	bam	bam		alignments	GRCh38	ENCSR491VXJ	ATAC-seq	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1, 1_2		101					/files/ENCFF169SRY/, /files/ENCFF504HJY/, /files/ENCFF304XEX/, /files/ENCFF212UAV/, /files/ENCFF705LXX/, /files/ENCFF514MDA/, /files/ENCFF140XLU/, /files/ENCFF995EMD/, /files/ENCFF499QVP/, /files/ENCFF493CCB/, /files/ENCFF356LFX/, /files/ENCFF960ERH/, /files/ENCFF110MCL/, /files/ENCFF123YRJ/, /files/ENCFF567WPK/, /files/ENCFF809ORE/, /files/ENCFF728PKX/, /files/ENCFF318FPE/, /files/ENCFF886TMC/, /files/ENCFF796SIV/, /files/ENCFF187WRH/, /files/ENCFF267GQW/	12092759103	ENCODE Processing Pipeline	3138337644d060a4fda7fc23451aae0b		https://www.encodeproject.org/files/ENCFF528QSM/@@download/ENCFF528QSM.bam				released	s3://encode-public/2020/08/06/692cf9ad-18b5-4e98-a992-5c47912b9d83/ENCFF528QSM.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF464KHI	bam	bam		unfiltered alignments	GRCh38	ENCSR095QNB	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		101					/files/ENCFF736ZWY/, /files/ENCFF110MCL/, /files/ENCFF411MVZ/	4914173658	ENCODE Processing Pipeline	60b77c1682c102d4dd01392369248bc8		https://www.encodeproject.org/files/ENCFF464KHI/@@download/ENCFF464KHI.bam				released	s3://encode-public/2020/07/24/429811b2-a687-4648-9136-1482e010fb22/ENCFF464KHI.bam	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF111ZZE	bam	bam		unfiltered alignments	GRCh38	ENCSR095QNB	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		101					/files/ENCFF196VAZ/, /files/ENCFF110MCL/, /files/ENCFF195FRB/	4747142028	ENCODE Processing Pipeline	06fe6d36a880233b252603e8312c0dd9		https://www.encodeproject.org/files/ENCFF111ZZE/@@download/ENCFF111ZZE.bam				released	s3://encode-public/2020/07/24/8447436b-2ec4-4f5e-a299-24b932f5660b/ENCFF111ZZE.bam	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF593SNY	bam	bam		alignments	GRCh38	ENCSR095QNB	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		101					/files/ENCFF110MCL/, /files/ENCFF195FRB/, /files/ENCFF304XEX/, /files/ENCFF493CCB/, /files/ENCFF356LFX/, /files/ENCFF140XLU/, /files/ENCFF212UAV/, /files/ENCFF196VAZ/	2591688329	ENCODE Processing Pipeline	27368356fcbd41b847ea7304b4b7ca79		https://www.encodeproject.org/files/ENCFF593SNY/@@download/ENCFF593SNY.bam				released	s3://encode-public/2020/07/24/2412f40d-57c9-476d-8c0f-f6298cdbf896/ENCFF593SNY.bam	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF576DMC	bam	bam		alignments	GRCh38	ENCSR095QNB	ATAC-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		101					/files/ENCFF110MCL/, /files/ENCFF411MVZ/, /files/ENCFF304XEX/, /files/ENCFF493CCB/, /files/ENCFF356LFX/, /files/ENCFF140XLU/, /files/ENCFF212UAV/, /files/ENCFF736ZWY/	2273672833	ENCODE Processing Pipeline	bf60b0ced3b496024368e05ec8ca8766		https://www.encodeproject.org/files/ENCFF576DMC/@@download/ENCFF576DMC.bam				released	s3://encode-public/2020/07/24/9dae13dd-48c3-499b-ac4c-8b3c9929f372/ENCFF576DMC.bam	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF489EEO	bam	bam		alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		101					/files/ENCFF140XLU/, /files/ENCFF488UPH/, /files/ENCFF184NUO/, /files/ENCFF295ZXF/, /files/ENCFF284MIW/, /files/ENCFF356LFX/, /files/ENCFF721SAR/, /files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF357RPC/, /files/ENCFF909DID/, /files/ENCFF304XEX/, /files/ENCFF493CCB/, /files/ENCFF447JAW/	10366398627	ENCODE Processing Pipeline	e9ec3a1db1e88060e8278e96a4e3ebf5		https://www.encodeproject.org/files/ENCFF489EEO/@@download/ENCFF489EEO.bam				released	s3://encode-public/2020/07/23/bc03b6de-d19a-4a66-b1c5-862615dd4ae1/ENCFF489EEO.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF736RAL	bam	bam		unfiltered alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		101					/files/ENCFF978XPJ/, /files/ENCFF941SZT/, /files/ENCFF590DJY/, /files/ENCFF721PYS/, /files/ENCFF656RKU/, /files/ENCFF572ILJ/, /files/ENCFF110MCL/, /files/ENCFF812VEF/, /files/ENCFF656FLT/	16833577986	ENCODE Processing Pipeline	fef1e99c6d1ddebd799c4ea2428f40d4		https://www.encodeproject.org/files/ENCFF736RAL/@@download/ENCFF736RAL.bam				released	s3://encode-public/2020/07/23/dff05eb1-669f-428a-b626-dea50412f571/ENCFF736RAL.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF643YPY	bam	bam		unfiltered alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		101					/files/ENCFF454FDU/, /files/ENCFF472ZNO/, /files/ENCFF002PFJ/, /files/ENCFF108VHM/, /files/ENCFF110MCL/, /files/ENCFF345JQJ/, /files/ENCFF248CFI/, /files/ENCFF568DTZ/, /files/ENCFF267KJK/	16916900220	ENCODE Processing Pipeline	14bea5516b58b091917148498681c8d1		https://www.encodeproject.org/files/ENCFF643YPY/@@download/ENCFF643YPY.bam				released	s3://encode-public/2020/07/23/68dd806f-23aa-4b80-af92-632abb319d3c/ENCFF643YPY.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF641GUR	bam	bam		alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		101					/files/ENCFF140XLU/, /files/ENCFF568DTZ/, /files/ENCFF454FDU/, /files/ENCFF108VHM/, /files/ENCFF002PFJ/, /files/ENCFF472ZNO/, /files/ENCFF356LFX/, /files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF345JQJ/, /files/ENCFF304XEX/, /files/ENCFF248CFI/, /files/ENCFF493CCB/, /files/ENCFF267KJK/	9055277257	ENCODE Processing Pipeline	0a910fe035bbfc80bfceb7086f58dc2c		https://www.encodeproject.org/files/ENCFF641GUR/@@download/ENCFF641GUR.bam				released	s3://encode-public/2020/07/23/a23d5ec0-ac85-4fdc-a0d0-20b6bc083a4d/ENCFF641GUR.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF750NUG	bam	bam		unfiltered alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		101					/files/ENCFF488UPH/, /files/ENCFF184NUO/, /files/ENCFF295ZXF/, /files/ENCFF284MIW/, /files/ENCFF721SAR/, /files/ENCFF110MCL/, /files/ENCFF357RPC/, /files/ENCFF909DID/, /files/ENCFF447JAW/	20355292341	ENCODE Processing Pipeline	a15d4870204629c636a00d9dbc97a368		https://www.encodeproject.org/files/ENCFF750NUG/@@download/ENCFF750NUG.bam				released	s3://encode-public/2020/07/23/3d4d57c3-24bf-46cf-871b-ddccfef0114f/ENCFF750NUG.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF213QFI	bam	bam		alignments	GRCh38	ENCSR182EZJ	ATAC-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	6 μM	48 hour								DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		101					/files/ENCFF140XLU/, /files/ENCFF978XPJ/, /files/ENCFF941SZT/, /files/ENCFF590DJY/, /files/ENCFF356LFX/, /files/ENCFF656RKU/, /files/ENCFF721PYS/, /files/ENCFF572ILJ/, /files/ENCFF212UAV/, /files/ENCFF110MCL/, /files/ENCFF812VEF/, /files/ENCFF304XEX/, /files/ENCFF493CCB/, /files/ENCFF656FLT/	9034369589	ENCODE Processing Pipeline	b1323cd6133ff9304e46d39593d7ccad		https://www.encodeproject.org/files/ENCFF213QFI/@@download/ENCFF213QFI.bam				released	s3://encode-public/2020/07/23/0edc856a-3cb4-4b0c-93cb-103585f33351/ENCFF213QFI.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF692DLP	bam	bam		alignments	GRCh38	ENCSR846VLJ	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1							/files/ENCFF911ROA/, /files/ENCFF574WBE/	5712081857	Anshul Kundaje, Stanford	b7fd732e150aab359eda314722692e10		https://www.encodeproject.org/files/ENCFF692DLP/@@download/ENCFF692DLP.bam				released	s3://encode-public/2016/12/22/b0f97c12-f497-4ac3-b6af-ebd9766f8dd9/ENCFF692DLP.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF414EMK	bam	bam		unfiltered alignments	GRCh38	ENCSR846VLJ	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF574WBE/, /files/ENCFF911ROA/, /files/ENCFF110MCL/	12436402576	ENCODE Processing Pipeline	1f6d0509cd6d1ec307e4b6fa59a2be5f		https://www.encodeproject.org/files/ENCFF414EMK/@@download/ENCFF414EMK.bam				released	s3://encode-public/2020/08/08/359b6ed6-4125-43f9-9822-cc32d80cc489/ENCFF414EMK.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF585JHO	bam	bam		alignments	GRCh38	ENCSR846VLJ	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF212UAV/, /files/ENCFF356LFX/, /files/ENCFF140XLU/, /files/ENCFF574WBE/, /files/ENCFF911ROA/, /files/ENCFF110MCL/, /files/ENCFF493CCB/, /files/ENCFF304XEX/	4907377013	ENCODE Processing Pipeline	592eadbaebbc0512074bfc1d0474e978		https://www.encodeproject.org/files/ENCFF585JHO/@@download/ENCFF585JHO.bam				released	s3://encode-public/2020/08/08/4c89a41c-a205-48c9-9000-ebf7d90953b8/ENCFF585JHO.bam	mild to moderate bottlenecking, moderate library complexity		
ENCFF585YAB	bam	bam		alignments	GRCh38	ENCSR654UYP	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1							/files/ENCFF210QPG/, /files/ENCFF180RBC/	6813331422	Anshul Kundaje, Stanford	5eaaf3c1eb2d8da8ad31c1e808cb59f4		https://www.encodeproject.org/files/ENCFF585YAB/@@download/ENCFF585YAB.bam				released	s3://encode-public/2016/12/22/74c852a4-d609-494e-9213-5a5607c21529/ENCFF585YAB.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF838FIA	bam	bam		unfiltered alignments	GRCh38	ENCSR654UYP	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF210QPG/, /files/ENCFF180RBC/, /files/ENCFF110MCL/	15321414314	ENCODE Processing Pipeline	5d407475df33d0632f2a3e92399590df		https://www.encodeproject.org/files/ENCFF838FIA/@@download/ENCFF838FIA.bam				released	s3://encode-public/2020/08/08/228b7f9d-434b-4af7-bbda-a7dd4d0ede31/ENCFF838FIA.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF643JNP	bam	bam		alignments	GRCh38	ENCSR654UYP	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1		101					/files/ENCFF210QPG/, /files/ENCFF140XLU/, /files/ENCFF110MCL/, /files/ENCFF356LFX/, /files/ENCFF493CCB/, /files/ENCFF212UAV/, /files/ENCFF304XEX/, /files/ENCFF180RBC/	6006634662	ENCODE Processing Pipeline	5e02cdf48333ac34d7871cd8d33dc9bb		https://www.encodeproject.org/files/ENCFF643JNP/@@download/ENCFF643JNP.bam				released	s3://encode-public/2020/08/08/5a7528c6-647d-49f4-822c-9afe52fa0db9/ENCFF643JNP.bam	mild to moderate bottlenecking, moderate number of reproducible peaks, moderate library complexity	low FRiP score	
ENCFF086TID	bam	bam		alignments	GRCh38	ENCSR689SDA	ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1							/files/ENCFF968KAQ/, /files/ENCFF797AHS/	3940472213	Anshul Kundaje, Stanford	a08a558c0c3069b6f59a5a90cd30118f		https://www.encodeproject.org/files/ENCFF086TID/@@download/ENCFF086TID.bam				released	s3://encode-public/2017/02/08/abec7203-253a-42aa-9cc9-b8367719b2de/ENCFF086TID.bam		low FRiP score, insufficient number of reproducible peaks	
