File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF962IWA	bam	bam		alignments	GRCh38	ENCSR106OKX	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF111KOD/, /files/ENCFF762MJQ/	1262371277	ENCODE Processing Pipeline	9d20928cd983297e25544ee8006c0df9		https://www.encodeproject.org/files/ENCFF962IWA/@@download/ENCFF962IWA.bam				released	s3://encode-public/2020/11/11/13a56e54-3f8f-48f6-bab0-85367a609ddd/ENCFF962IWA.bam	low read depth		
ENCFF111KOD	bam	bam		unfiltered alignments	GRCh38	ENCSR106OKX	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF308EZW/, /files/ENCFF884HOA/, /files/ENCFF248ZSC/, /files/ENCFF985DKR/	2097384454	ENCODE Processing Pipeline	b113f3fc95b03c6bf8379251637dd39c		https://www.encodeproject.org/files/ENCFF111KOD/@@download/ENCFF111KOD.bam				released	s3://encode-public/2020/11/11/c11f3d6d-75d2-4332-b66c-c55070ea823a/ENCFF111KOD.bam	low read depth		
ENCFF659KRI	bam	bam		unfiltered alignments	GRCh38	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF855JXV/, /files/ENCFF391HSJ/, /files/ENCFF496RSW/	1570738531	ENCODE Processing Pipeline	c3f06f192608996b81710b6a99ebabe1		https://www.encodeproject.org/files/ENCFF659KRI/@@download/ENCFF659KRI.bam				released	s3://encode-public/2016/10/30/dc9c4ee6-6d71-4025-9985-56d2cdfcaf75/ENCFF659KRI.bam	low read depth, low spot score		
ENCFF967YWH	bam	bam		alignments	GRCh38	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF659KRI/	1249908383	ENCODE Processing Pipeline	7e0db9802cd22485484d27240710d1ca		https://www.encodeproject.org/files/ENCFF967YWH/@@download/ENCFF967YWH.bam				released	s3://encode-public/2017/09/18/5d5959b0-5f3f-4e37-aeee-dbba4f9c47c7/ENCFF967YWH.bam	low read depth, low spot score		
ENCFF104TIW	bam	bam		unfiltered alignments	hg19	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF855JXV/, /files/ENCFF391HSJ/, /files/ENCFF549HLL/	1563329796	ENCODE Processing Pipeline	353c0c53594f0a9fbbb46261696d392d		https://www.encodeproject.org/files/ENCFF104TIW/@@download/ENCFF104TIW.bam				released	s3://encode-public/2017/09/19/59ef6aad-68b9-4e64-ba46-f06a2dafac1e/ENCFF104TIW.bam	low read depth, low spot score		
ENCFF744UAR	bam	bam		alignments	hg19	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF104TIW/	1254305852	ENCODE Processing Pipeline	3ae0f8ab97c28927302ce98256b1a306		https://www.encodeproject.org/files/ENCFF744UAR/@@download/ENCFF744UAR.bam				released	s3://encode-public/2017/09/19/da06103a-af22-45df-8190-4226c58891d1/ENCFF744UAR.bam	low read depth, low spot score		
ENCFF576OOA	bam	bam		unfiltered alignments	GRCh38	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF855JXV/, /files/ENCFF391HSJ/, /files/ENCFF884HOA/	1791327404	ENCODE Processing Pipeline	974a5523c28366765ab0d1cdbfa89431		https://www.encodeproject.org/files/ENCFF576OOA/@@download/ENCFF576OOA.bam				released	s3://encode-public/2020/11/07/bf1cd007-c806-403a-9ab6-bd4973276e2a/ENCFF576OOA.bam	low read depth, low spot score		
ENCFF109HRJ	bam	bam		alignments	GRCh38	ENCSR887BNC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF762MJQ/, /files/ENCFF576OOA/	1229806758	ENCODE Processing Pipeline	81f8592b65d86e6fe6824211fb2a791a		https://www.encodeproject.org/files/ENCFF109HRJ/@@download/ENCFF109HRJ.bam				released	s3://encode-public/2020/11/07/405f2063-f59d-4c6d-aa5f-d79b97071500/ENCFF109HRJ.bam	low read depth, low spot score		
ENCFF363UUY	bam	bam		unfiltered alignments	hg19	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF594NMP/, /files/ENCFF638STX/, /files/ENCFF484CBD/, /files/ENCFF976EWT/, /files/ENCFF700BMG/, /files/ENCFF645VBV/, /files/ENCFF761MPW/, /files/ENCFF426NOK/, /files/ENCFF186NLY/, /files/ENCFF549HLL/	2079238893	ENCODE Processing Pipeline	a66648fedb07eaf0bb5ccbd3558e68fd		https://www.encodeproject.org/files/ENCFF363UUY/@@download/ENCFF363UUY.bam				released	s3://encode-public/2017/09/19/3fcb375c-01dd-4194-949b-c47b007e677d/ENCFF363UUY.bam			
ENCFF078GXP	bam	bam		unfiltered alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF594NMP/, /files/ENCFF638STX/, /files/ENCFF484CBD/, /files/ENCFF976EWT/, /files/ENCFF700BMG/, /files/ENCFF645VBV/, /files/ENCFF761MPW/, /files/ENCFF426NOK/, /files/ENCFF186NLY/, /files/ENCFF496RSW/	2090417377	ENCODE Processing Pipeline	76419e6d1aae90f16d6162371c15d386		https://www.encodeproject.org/files/ENCFF078GXP/@@download/ENCFF078GXP.bam				released	s3://encode-public/2016/11/04/ceb086fb-93c0-4cb0-89c9-f516ee4e2033/ENCFF078GXP.bam			
ENCFF569WAJ	bam	bam		alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_8							/files/ENCFF995TBC/, /files/ENCFF078GXP/, /files/ENCFF061ASS/	14058575985	ENCODE Processing Pipeline	f7817e65f7ef494c3f3b4dbc480c4eed		https://www.encodeproject.org/files/ENCFF569WAJ/@@download/ENCFF569WAJ.bam				released	s3://encode-public/2018/05/22/96f73e45-4a71-47e7-8266-2088be678691/ENCFF569WAJ.bam			
ENCFF995TBC	bam	bam		unfiltered alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF308CWJ/, /files/ENCFF106LLL/, /files/ENCFF496RSW/	1608842798	ENCODE Processing Pipeline	d1c98cc339c04514edb7579e348b372b		https://www.encodeproject.org/files/ENCFF995TBC/@@download/ENCFF995TBC.bam				released	s3://encode-public/2017/10/03/435e7f9d-096a-4f8e-97be-14fdb252ddbb/ENCFF995TBC.bam			
ENCFF061ASS	bam	bam		unfiltered alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_8							/files/ENCFF496RSW/, /files/ENCFF266HWX/, /files/ENCFF219HPO/, /files/ENCFF619LDU/, /files/ENCFF553DKR/	13087521709	ENCODE Processing Pipeline	e6b93caaa016c006c3f515044ec0fc87		https://www.encodeproject.org/files/ENCFF061ASS/@@download/ENCFF061ASS.bam				released	s3://encode-public/2017/10/03/49c6a924-afc7-44ac-ba43-9baf502835ee/ENCFF061ASS.bam			
ENCFF486ECD	bam	bam		unfiltered alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_8							/files/ENCFF219HPO/, /files/ENCFF553DKR/, /files/ENCFF426NOK/, /files/ENCFF308CWJ/, /files/ENCFF700BMG/, /files/ENCFF106LLL/, /files/ENCFF638STX/, /files/ENCFF884HOA/, /files/ENCFF761MPW/, /files/ENCFF484CBD/, /files/ENCFF266HWX/, /files/ENCFF645VBV/, /files/ENCFF594NMP/, /files/ENCFF619LDU/, /files/ENCFF186NLY/, /files/ENCFF976EWT/	22412198052	ENCODE Processing Pipeline	cc3844ce163d0334ef2999e36b6c57d8		https://www.encodeproject.org/files/ENCFF486ECD/@@download/ENCFF486ECD.bam				released	s3://encode-public/2020/11/16/47665bc1-b393-415f-8f30-e1d440a24b50/ENCFF486ECD.bam			
ENCFF966XVI	bam	bam		alignments	GRCh38	ENCSR184LMY	DNase-seq	CL:0011022	fibroblast of skin of back	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_8							/files/ENCFF762MJQ/, /files/ENCFF486ECD/	11653848297	ENCODE Processing Pipeline	cd4f1aaff716c2491d116048143efa35		https://www.encodeproject.org/files/ENCFF966XVI/@@download/ENCFF966XVI.bam				released	s3://encode-public/2020/11/16/1c69ab92-1f95-4e97-9cc0-72e96ab42ec4/ENCFF966XVI.bam			
ENCFF354NFH	bam	bam		unfiltered alignments	GRCh38	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF949DLJ/, /files/ENCFF135DMC/, /files/ENCFF496RSW/	3638590074	ENCODE Processing Pipeline	4bc3753e8ede8772c64a37bf03352572		https://www.encodeproject.org/files/ENCFF354NFH/@@download/ENCFF354NFH.bam				released	s3://encode-public/2016/11/03/0029e584-8526-4f94-bd9a-4b9df2e992c6/ENCFF354NFH.bam			
ENCFF730FJF	bam	bam		alignments	GRCh38	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF354NFH/	3006662492	ENCODE Processing Pipeline	1f3958109c63b13ab77174637138b806		https://www.encodeproject.org/files/ENCFF730FJF/@@download/ENCFF730FJF.bam				released	s3://encode-public/2017/09/18/59ebe2f0-cd6c-4714-8322-23d8c07fb638/ENCFF730FJF.bam			
ENCFF884YTB	bam	bam		unfiltered alignments	hg19	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF949DLJ/, /files/ENCFF135DMC/, /files/ENCFF549HLL/	3617769954	ENCODE Processing Pipeline	a14216c7060100b74e6b2bb1929aa45d		https://www.encodeproject.org/files/ENCFF884YTB/@@download/ENCFF884YTB.bam				released	s3://encode-public/2017/09/19/a10127a2-8ba2-46fd-9fe0-dc403b01914b/ENCFF884YTB.bam			
ENCFF936FGG	bam	bam		alignments	hg19	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF884YTB/	3024500130	ENCODE Processing Pipeline	0c102ddaeac9b9eec6f8bb2ffcd44db6		https://www.encodeproject.org/files/ENCFF936FGG/@@download/ENCFF936FGG.bam				released	s3://encode-public/2017/09/19/9e9e7b3a-d1ad-4d9e-9bfe-7aad16930db8/ENCFF936FGG.bam			
ENCFF028KIR	bam	bam		unfiltered alignments	GRCh38	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF884HOA/, /files/ENCFF135DMC/, /files/ENCFF949DLJ/	4664691759	ENCODE Processing Pipeline	18e128c945531227f92938211b63b6a0		https://www.encodeproject.org/files/ENCFF028KIR/@@download/ENCFF028KIR.bam				released	s3://encode-public/2020/11/16/b8276a82-1f2f-4057-ba74-5df43222e28d/ENCFF028KIR.bam			
ENCFF609ONB	bam	bam		alignments	GRCh38	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF028KIR/, /files/ENCFF762MJQ/	2955725104	ENCODE Processing Pipeline	5a7dd88c3af778265d5909b7095fd443		https://www.encodeproject.org/files/ENCFF609ONB/@@download/ENCFF609ONB.bam				released	s3://encode-public/2020/11/16/40f38968-fda1-4440-b1b0-c55a8e74839a/ENCFF609ONB.bam			
ENCFF656ZUK	bam	bam		unfiltered alignments	GRCh38	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF629QCK/, /files/ENCFF776RFT/, /files/ENCFF496RSW/	1593584325	ENCODE Processing Pipeline	a23cb968672149ffd23fb046f1a7ddc7		https://www.encodeproject.org/files/ENCFF656ZUK/@@download/ENCFF656ZUK.bam				released	s3://encode-public/2016/11/18/13efde3a-505b-4e1f-87e8-977ba59166b0/ENCFF656ZUK.bam	low read depth		
ENCFF420TCF	bam	bam		alignments	GRCh38	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF656ZUK/	1326891358	ENCODE Processing Pipeline	d0d310e409d84ad4477301081ec51db0		https://www.encodeproject.org/files/ENCFF420TCF/@@download/ENCFF420TCF.bam				released	s3://encode-public/2017/09/18/77bfe6dd-6a72-469d-962e-d05524e37aef/ENCFF420TCF.bam	low read depth		
ENCFF486LPX	bam	bam		unfiltered alignments	hg19	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF629QCK/, /files/ENCFF776RFT/, /files/ENCFF549HLL/	1585957518	ENCODE Processing Pipeline	4ee659d9db7d2dfd4f3a49cb36498761		https://www.encodeproject.org/files/ENCFF486LPX/@@download/ENCFF486LPX.bam				released	s3://encode-public/2017/09/19/eda2cb2d-10e9-47f7-9ac9-0c74b1f548eb/ENCFF486LPX.bam	low read depth		
ENCFF499BDV	bam	bam		alignments	hg19	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF486LPX/	1331881287	ENCODE Processing Pipeline	8bbefcd9ce702ecf8482ea6008307cce		https://www.encodeproject.org/files/ENCFF499BDV/@@download/ENCFF499BDV.bam				released	s3://encode-public/2017/09/19/d62e1c69-80ba-4b12-b5ad-bf0e87ad93a1/ENCFF499BDV.bam	low read depth		
ENCFF559KDW	bam	bam		unfiltered alignments	GRCh38	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF629QCK/, /files/ENCFF776RFT/, /files/ENCFF884HOA/	1861487385	ENCODE Processing Pipeline	0e27596c896b80603c778137deb58973		https://www.encodeproject.org/files/ENCFF559KDW/@@download/ENCFF559KDW.bam				released	s3://encode-public/2020/11/16/4a185b89-6501-4ed2-81e0-1065a9505851/ENCFF559KDW.bam	low read depth		
ENCFF394BLL	bam	bam		alignments	GRCh38	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF559KDW/, /files/ENCFF762MJQ/	1308886864	ENCODE Processing Pipeline	936a245c8394033587c6065d8b459069		https://www.encodeproject.org/files/ENCFF394BLL/@@download/ENCFF394BLL.bam				released	s3://encode-public/2020/11/16/31e7b9a2-70fa-4d9d-9c68-5852cc60fad9/ENCFF394BLL.bam	low read depth		
ENCFF756WXD	bam	bam		unfiltered alignments	GRCh38	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF970TXW/, /files/ENCFF009RHR/, /files/ENCFF196NVH/, /files/ENCFF496RSW/	2088164359	ENCODE Processing Pipeline	214b61d6787ad1ec4ed9a8f56c125976		https://www.encodeproject.org/files/ENCFF756WXD/@@download/ENCFF756WXD.bam				released	s3://encode-public/2016/11/03/b06d2de3-462c-4e8b-94c6-37dfcc6fe0bd/ENCFF756WXD.bam	low read depth, low spot score		
ENCFF892PLU	bam	bam		alignments	GRCh38	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF756WXD/	1770827531	ENCODE Processing Pipeline	1c4eded4f2206438182a96682e4f8c4a		https://www.encodeproject.org/files/ENCFF892PLU/@@download/ENCFF892PLU.bam				released	s3://encode-public/2017/09/18/3cf46112-d102-4dce-aecc-055fb770af98/ENCFF892PLU.bam	low read depth, low spot score		
ENCFF755UYZ	bam	bam		unfiltered alignments	hg19	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF970TXW/, /files/ENCFF009RHR/, /files/ENCFF196NVH/, /files/ENCFF549HLL/	2078817235	ENCODE Processing Pipeline	4fc94a89f67e2316a273d7c264d22481		https://www.encodeproject.org/files/ENCFF755UYZ/@@download/ENCFF755UYZ.bam				released	s3://encode-public/2017/09/19/5187a1ec-b72b-4793-9550-e4e1ebdcc667/ENCFF755UYZ.bam	low read depth, low spot score		
ENCFF377ZKN	bam	bam		alignments	hg19	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF755UYZ/	1776815181	ENCODE Processing Pipeline	e8916bd30b9677300c39cff478c05338		https://www.encodeproject.org/files/ENCFF377ZKN/@@download/ENCFF377ZKN.bam				released	s3://encode-public/2017/09/19/3612f05c-9495-4041-8618-35472ffe67cc/ENCFF377ZKN.bam	low read depth, low spot score		
ENCFF221ZUJ	bam	bam		unfiltered alignments	GRCh38	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF884HOA/, /files/ENCFF970TXW/, /files/ENCFF196NVH/, /files/ENCFF009RHR/	2323153163	ENCODE Processing Pipeline	8169af9cc387c891cce634fed4deaa79		https://www.encodeproject.org/files/ENCFF221ZUJ/@@download/ENCFF221ZUJ.bam				released	s3://encode-public/2020/11/11/7efd79ab-c04c-46b2-9dba-74457061c92c/ENCFF221ZUJ.bam	low read depth, low spot score		
ENCFF667HRN	bam	bam		alignments	GRCh38	ENCSR437KLY	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF762MJQ/, /files/ENCFF221ZUJ/	1750473938	ENCODE Processing Pipeline	d4cadb79b6917f4e8b5cf33bd0792d97		https://www.encodeproject.org/files/ENCFF667HRN/@@download/ENCFF667HRN.bam				released	s3://encode-public/2020/11/11/2afd910a-d760-4374-bf9c-563bfefc0a05/ENCFF667HRN.bam	low read depth, low spot score		
ENCFF518UKM	bam	bam		unfiltered alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_3							/files/ENCFF457CHS/, /files/ENCFF951RBN/, /files/ENCFF144PQT/, /files/ENCFF924EJM/, /files/ENCFF884HOA/, /files/ENCFF811RDN/, /files/ENCFF568UXI/, /files/ENCFF537QTE/, /files/ENCFF170VCH/	20304410773	ENCODE Processing Pipeline	c6b5e5a5d971457876d96c851d70af02		https://www.encodeproject.org/files/ENCFF518UKM/@@download/ENCFF518UKM.bam				released	s3://encode-public/2020/09/16/99ba33df-5ad3-4ff7-a5a5-92c154065ec8/ENCFF518UKM.bam			
ENCFF999DKH	bam	bam		unfiltered alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF951RBN/, /files/ENCFF457CHS/, /files/ENCFF496RSW/	1779702560	ENCODE Processing Pipeline	33ad2716cacff5689fbc7f656011994c		https://www.encodeproject.org/files/ENCFF999DKH/@@download/ENCFF999DKH.bam				released	s3://encode-public/2018/05/07/87545c07-8fbf-444c-a171-7d601cf89a02/ENCFF999DKH.bam			
ENCFF345SAG	bam	bam		unfiltered alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF144PQT/, /files/ENCFF537QTE/, /files/ENCFF496RSW/	1512285707	ENCODE Processing Pipeline	a4cf9bc89f04fc985e7882f7c9a51d75		https://www.encodeproject.org/files/ENCFF345SAG/@@download/ENCFF345SAG.bam				released	s3://encode-public/2018/05/07/260b949e-11f9-4115-913b-6653e7de66e1/ENCFF345SAG.bam			
ENCFF491UXJ	bam	bam		unfiltered alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF496RSW/, /files/ENCFF170VCH/, /files/ENCFF924EJM/, /files/ENCFF568UXI/, /files/ENCFF811RDN/	13782114340	ENCODE Processing Pipeline	8eaa0415f5c6eef26316dc382c86e1ad		https://www.encodeproject.org/files/ENCFF491UXJ/@@download/ENCFF491UXJ.bam				released	s3://encode-public/2018/05/07/bc877d56-a9ce-49d5-9055-29c5f34d56ce/ENCFF491UXJ.bam			
ENCFF881HHD	bam	bam		alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_3							/files/ENCFF999DKH/, /files/ENCFF345SAG/, /files/ENCFF491UXJ/	13823943177	ENCODE Processing Pipeline	c1989d6483b0b082f7e63143f224a49b		https://www.encodeproject.org/files/ENCFF881HHD/@@download/ENCFF881HHD.bam				released	s3://encode-public/2018/05/07/9eabf4e7-c2ac-4bbd-9ed1-45773334a468/ENCFF881HHD.bam			
ENCFF131OTQ	bam	bam		unfiltered alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF951RBN/, /files/ENCFF457CHS/, /files/ENCFF549HLL/	1770461197	ENCODE Processing Pipeline	1abd54e67ca27d6c2562a48759cf37c2		https://www.encodeproject.org/files/ENCFF131OTQ/@@download/ENCFF131OTQ.bam				released	s3://encode-public/2018/05/07/9e7b5dfb-a517-45fe-bdf8-3e149bcc5f4d/ENCFF131OTQ.bam			
ENCFF692CLU	bam	bam		unfiltered alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF144PQT/, /files/ENCFF537QTE/, /files/ENCFF549HLL/	1503781161	ENCODE Processing Pipeline	0888e3d8719714d93091a03c757d9aad		https://www.encodeproject.org/files/ENCFF692CLU/@@download/ENCFF692CLU.bam				released	s3://encode-public/2018/05/07/94f99a8c-cb00-4b7e-b7e3-5d1e35c334d5/ENCFF692CLU.bam			
ENCFF394UBH	bam	bam		unfiltered alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF549HLL/, /files/ENCFF170VCH/, /files/ENCFF924EJM/, /files/ENCFF568UXI/, /files/ENCFF811RDN/	13708639515	ENCODE Processing Pipeline	e91df407b22e4010e1e90d58e07e823c		https://www.encodeproject.org/files/ENCFF394UBH/@@download/ENCFF394UBH.bam				released	s3://encode-public/2018/05/07/3c3a8e40-53dc-4307-962c-c94421327d20/ENCFF394UBH.bam			
ENCFF739QCZ	bam	bam		alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_3							/files/ENCFF131OTQ/, /files/ENCFF692CLU/, /files/ENCFF394UBH/	13867053519	ENCODE Processing Pipeline	b869699188a1b7c57e16bc0257311dff		https://www.encodeproject.org/files/ENCFF739QCZ/@@download/ENCFF739QCZ.bam				released	s3://encode-public/2018/05/07/e010ac0f-8211-4c75-b5aa-2aa6e56ac54e/ENCFF739QCZ.bam			
ENCFF087TPD	bam	bam		alignments	GRCh38	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1, 1_2, 1_3							/files/ENCFF518UKM/, /files/ENCFF762MJQ/	10102526943	ENCODE Processing Pipeline	bc06d4c05b1bd626f101aa56d3b1fbf4		https://www.encodeproject.org/files/ENCFF087TPD/@@download/ENCFF087TPD.bam				released	s3://encode-public/2020/09/16/6461e18a-a184-44c4-abff-8aadc1fc0722/ENCFF087TPD.bam			
ENCFF390FJD	bam	bam		unfiltered alignments	GRCh38	ENCSR468OVW	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_9							/files/ENCFF461HIP/, /files/ENCFF666OGL/, /files/ENCFF497CUV/, /files/ENCFF135VOG/, /files/ENCFF244DOB/, /files/ENCFF999PLN/, /files/ENCFF977WQN/, /files/ENCFF551FHH/, /files/ENCFF925NBM/, /files/ENCFF496RSW/	1800711157	ENCODE Processing Pipeline	4e9c714f98cba7b3f5e24c3d2081d4c2		https://www.encodeproject.org/files/ENCFF390FJD/@@download/ENCFF390FJD.bam				released	s3://encode-public/2016/11/04/f9eb1d0d-6d6a-4e2b-939b-22e5e607a112/ENCFF390FJD.bam	low read depth		
ENCFF125VOT	bam	bam		alignments	GRCh38	ENCSR468OVW	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_9							/files/ENCFF390FJD/	1519552227	ENCODE Processing Pipeline	296bd508810d5b7f7c36d4657e606f47		https://www.encodeproject.org/files/ENCFF125VOT/@@download/ENCFF125VOT.bam				released	s3://encode-public/2017/09/18/a4dc3709-d40c-4e82-a170-3708ab07464f/ENCFF125VOT.bam	low read depth		
