File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF806NGT	fastq	fastq		reads		ENCSR710SMN	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-10-08	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF811HYV/			317956202	Michael Snyder, Stanford	dbc2e30bfc032eae70a648d22f6a1b30		https://www.encodeproject.org/files/ENCFF806NGT/@@download/ENCFF806NGT.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/b832596f-23c0-4cb3-93f8-e3971da9b8e2/ENCFF806NGT.fastq.gz	low read depth, moderate library complexity, mild to moderate bottlenecking, moderate number of reproducible peaks		
ENCFF031DZC	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF790KGZ/			3343929755	Michael Snyder, Stanford	6d8f52e11dfc063956ea800cf0518fac		https://www.encodeproject.org/files/ENCFF031DZC/@@download/ENCFF031DZC.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/042ad07a-f8ee-41c3-8502-73f384a685a5/ENCFF031DZC.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF998HXN	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF009HTB/			409780528	Michael Snyder, Stanford	dbc9d313c23b1b0397fa2cee58d77bc3		https://www.encodeproject.org/files/ENCFF998HXN/@@download/ENCFF998HXN.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/b6fb8af7-215e-4d5a-a1b0-dd30402e54df/ENCFF998HXN.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF949SED	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF847EJK/			410187611	Michael Snyder, Stanford	196369acb332edd51cbd501c8ce374c7		https://www.encodeproject.org/files/ENCFF949SED/@@download/ENCFF949SED.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/1f63e0a0-cb96-4028-b091-6de6d0d9ff09/ENCFF949SED.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF405EHV	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF785CHG/			434945197	Michael Snyder, Stanford	5512453ff66477e3a2825bcd8a400fc1		https://www.encodeproject.org/files/ENCFF405EHV/@@download/ENCFF405EHV.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/6e90a169-8003-4617-b8e9-129524e922f1/ENCFF405EHV.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF794HQJ	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF152MVJ/			414626633	Michael Snyder, Stanford	0143e0b7dcb1eb33a992ba3fc3f67a10		https://www.encodeproject.org/files/ENCFF794HQJ/@@download/ENCFF794HQJ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/3e5a0a66-7b7a-4f6b-bad9-b46912aa3a53/ENCFF794HQJ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF046XZF	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF482BHS/			3213221365	Michael Snyder, Stanford	1999216b1fe5d9a42d7cfff1e1fc7297		https://www.encodeproject.org/files/ENCFF046XZF/@@download/ENCFF046XZF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/848e803b-dacb-413c-8cfd-668b6eea9157/ENCFF046XZF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF293BHY	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF109FIW/			3184352331	Michael Snyder, Stanford	f3f1aaa2425b4ceb8aa2ca78d0752ac6		https://www.encodeproject.org/files/ENCFF293BHY/@@download/ENCFF293BHY.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/c653bd87-cfdc-42c6-8b82-bfecd36ad000/ENCFF293BHY.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF234OAQ	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF480SSD/			3205287252	Michael Snyder, Stanford	ee3f8133a0e5f2b3a5e3e308d001ac05		https://www.encodeproject.org/files/ENCFF234OAQ/@@download/ENCFF234OAQ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/ac55e1fb-a986-42be-b038-311749b3d918/ENCFF234OAQ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF480SSD	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF234OAQ/			3215888481	Michael Snyder, Stanford	be83d8cb3a6f7e632d628ce95e45a638		https://www.encodeproject.org/files/ENCFF480SSD/@@download/ENCFF480SSD.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/8b6bc947-3c0b-4e40-9ae9-a91550bcd2d0/ENCFF480SSD.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF152MVJ	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF794HQJ/			430696918	Michael Snyder, Stanford	0f91ad03a025d64f003f95769cbcd712		https://www.encodeproject.org/files/ENCFF152MVJ/@@download/ENCFF152MVJ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/b8ce93b3-a7a1-48cc-b038-b877602bb565/ENCFF152MVJ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF109FIW	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF293BHY/			3167161552	Michael Snyder, Stanford	114bd31b2e332c87e042e115707d99de		https://www.encodeproject.org/files/ENCFF109FIW/@@download/ENCFF109FIW.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/dd3cf5ae-e6c0-46f2-9e73-91f1a8d7ff66/ENCFF109FIW.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF482BHS	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF046XZF/			3199414026	Michael Snyder, Stanford	87941d9e653032071d2c3e2477fe74db		https://www.encodeproject.org/files/ENCFF482BHS/@@download/ENCFF482BHS.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/04f81e24-73b8-445f-aa55-41b862a63b61/ENCFF482BHS.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF790KGZ	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF031DZC/			3329958080	Michael Snyder, Stanford	01c2de2e74633a2c906066766ba846db		https://www.encodeproject.org/files/ENCFF790KGZ/@@download/ENCFF790KGZ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/844f61fe-0e7d-4243-9609-9d90c161a5ef/ENCFF790KGZ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF847EJK	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF949SED/			425172483	Michael Snyder, Stanford	d86b3217059067e4c558b13041cec0d4		https://www.encodeproject.org/files/ENCFF847EJK/@@download/ENCFF847EJK.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/dfbb82d1-7966-41e7-b5a1-3ec351a470fd/ENCFF847EJK.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF009HTB	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF998HXN/			425329305	Michael Snyder, Stanford	925e2e7f4ddd430455555af1d378358b		https://www.encodeproject.org/files/ENCFF009HTB/@@download/ENCFF009HTB.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/98aa470f-0540-4ef6-95ba-f95a25022713/ENCFF009HTB.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF785CHG	fastq	fastq		reads		ENCSR437OOJ	ATAC-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF405EHV/			418660376	Michael Snyder, Stanford	5d6099f344a51dd329bb1289f3f7c693		https://www.encodeproject.org/files/ENCFF785CHG/@@download/ENCFF785CHG.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/2fb3c0ae-6843-4a09-a03c-b512b57f739b/ENCFF785CHG.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF481FUD	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF799SJF/			1349067831	Michael Snyder, Stanford	27991d91b1267deb4a0e24cbbcaa5993		https://www.encodeproject.org/files/ENCFF481FUD/@@download/ENCFF481FUD.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/b45f7ad6-ef5b-4c35-b0c3-9cda3be0f681/ENCFF481FUD.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF811PQC	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF204OXN/			1318673264	Michael Snyder, Stanford	fcfd4666f755dc251c6cf878e366eec2		https://www.encodeproject.org/files/ENCFF811PQC/@@download/ENCFF811PQC.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/1f871ca1-4dad-4dd5-a712-78706143d5af/ENCFF811PQC.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF090KWE	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF794JJU/			1528634950	Michael Snyder, Stanford	cdb7444ba4d83346e00b9e0997b8d442		https://www.encodeproject.org/files/ENCFF090KWE/@@download/ENCFF090KWE.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/a62c44e9-aea3-4e47-9344-6f42f75169aa/ENCFF090KWE.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF027BHW	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF365QEN/			1443836609	Michael Snyder, Stanford	eacb440bb4e160424ae66f21a2c96e8e		https://www.encodeproject.org/files/ENCFF027BHW/@@download/ENCFF027BHW.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/c4cf8e40-d927-49cc-bf70-4c39462ccbfb/ENCFF027BHW.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF757BIF	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF122DOG/			1445944341	Michael Snyder, Stanford	6fc90ae04803fd196cace8ad76d24e26		https://www.encodeproject.org/files/ENCFF757BIF/@@download/ENCFF757BIF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/a9e675ed-60bf-41b3-ad7a-6e01e87a5455/ENCFF757BIF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF794JJU	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF090KWE/			1611005608	Michael Snyder, Stanford	d16d5f6de1e1133b3b25b2dcd2bc0dc9		https://www.encodeproject.org/files/ENCFF794JJU/@@download/ENCFF794JJU.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/302352c5-81e5-4af5-8478-8bc454f05f55/ENCFF794JJU.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF365QEN	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF027BHW/			1370390034	Michael Snyder, Stanford	80e233b848eb9245e5f134bb3aa78a98		https://www.encodeproject.org/files/ENCFF365QEN/@@download/ENCFF365QEN.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/31a0633a-a0c9-42ca-930d-89dd014794ca/ENCFF365QEN.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF998GKZ	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF288OIQ/			1553453484	Michael Snyder, Stanford	be3a1c164e9a5177dde04716524c5518		https://www.encodeproject.org/files/ENCFF998GKZ/@@download/ENCFF998GKZ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/e3248830-8782-49a9-b29a-77a36baa251a/ENCFF998GKZ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF799SJF	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF481FUD/			1423427099	Michael Snyder, Stanford	24fe085a18762cd644e446182fbcec81		https://www.encodeproject.org/files/ENCFF799SJF/@@download/ENCFF799SJF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/c5b61027-d663-4286-a004-5cb8ba9260ac/ENCFF799SJF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF892ZGW	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF565ETO/			1555805153	Michael Snyder, Stanford	08c114aa9895c0796cc75f07a58386ba		https://www.encodeproject.org/files/ENCFF892ZGW/@@download/ENCFF892ZGW.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/f1358377-e95d-458f-ba5c-b054f52e7d8f/ENCFF892ZGW.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF204OXN	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF811PQC/			1389073718	Michael Snyder, Stanford	f5bdb1c34214054e50632da3e68bd75f		https://www.encodeproject.org/files/ENCFF204OXN/@@download/ENCFF204OXN.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/6dba4c26-6e7e-4fdb-b8de-7b4b4a9b17cb/ENCFF204OXN.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF122DOG	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF757BIF/			1368958811	Michael Snyder, Stanford	b73c83f860a56f35119d3291744ff692		https://www.encodeproject.org/files/ENCFF122DOG/@@download/ENCFF122DOG.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/a1a2cc86-25f6-41ef-a5f5-582e71c7550f/ENCFF122DOG.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF288OIQ	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF998GKZ/			1635217237	Michael Snyder, Stanford	62f390394905e4ddee6d2aa63c7a8661		https://www.encodeproject.org/files/ENCFF288OIQ/@@download/ENCFF288OIQ.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/3e6f0aef-70ef-4d91-b68d-aedfb0a6296a/ENCFF288OIQ.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF565ETO	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF892ZGW/			1643948251	Michael Snyder, Stanford	5248056f0feafb6f742da2585ed7003a		https://www.encodeproject.org/files/ENCFF565ETO/@@download/ENCFF565ETO.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/6ceafec2-9ba0-47a6-8210-2815e9b3ae6e/ENCFF565ETO.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF276CSU	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF834MZF/			1513078906	Michael Snyder, Stanford	d962d1e84a0a2d2f9a82118031cb1db5		https://www.encodeproject.org/files/ENCFF276CSU/@@download/ENCFF276CSU.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/359d6642-9576-441a-a429-8620a7dceee7/ENCFF276CSU.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF834MZF	fastq	fastq		reads		ENCSR074WMH	ATAC-seq	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF276CSU/			1590479557	Michael Snyder, Stanford	56b00ee0f6037b039ea78c94d635c0cd		https://www.encodeproject.org/files/ENCFF834MZF/@@download/ENCFF834MZF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/86bbd9a4-568e-4a1f-af87-fa77ae862255/ENCFF834MZF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF731XXU	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF981LFO/			3615273845	Michael Snyder, Stanford	8eb33e2acb63ac67bcd42cb21bef2c1b		https://www.encodeproject.org/files/ENCFF731XXU/@@download/ENCFF731XXU.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/bcba3631-88b8-4146-b2d7-358f0a56c9a7/ENCFF731XXU.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF618BWF	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF391MRL/			3472104426	Michael Snyder, Stanford	c8b74eea5ca9314cbaf5c0955b3b23f2		https://www.encodeproject.org/files/ENCFF618BWF/@@download/ENCFF618BWF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/8557d990-2598-4797-a469-72e8c82c7390/ENCFF618BWF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF719LGF	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF504PXH/			3654003577	Michael Snyder, Stanford	eb8cabf1233286e584ba1bdfa2bc4cec		https://www.encodeproject.org/files/ENCFF719LGF/@@download/ENCFF719LGF.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/048f5ad7-b520-44b9-9c50-a1221e222c5b/ENCFF719LGF.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF532BLG	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF930HKH/			2190745248	Michael Snyder, Stanford	48e0174492c8cf3e3900a07a614c4ff0		https://www.encodeproject.org/files/ENCFF532BLG/@@download/ENCFF532BLG.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/abd2afd7-aa81-4f4f-8d3d-e724d502a586/ENCFF532BLG.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF355FTA	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	1	/files/ENCFF873ULI/			2122877532	Michael Snyder, Stanford	41c2cba686e01ccb206c5b7ef36c2f89		https://www.encodeproject.org/files/ENCFF355FTA/@@download/ENCFF355FTA.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/118cce4b-774d-4811-9c1f-5ff0a211893c/ENCFF355FTA.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF873ULI	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF355FTA/			2254602254	Michael Snyder, Stanford	6e7d7b85e9c152fc9f856e4dc931dad7		https://www.encodeproject.org/files/ENCFF873ULI/@@download/ENCFF873ULI.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/3d0ded36-2cf4-4964-bc8e-caa170240cc6/ENCFF873ULI.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF491ROS	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_2	100		paired-ended	2	/files/ENCFF977ZHT/			2219364176	Michael Snyder, Stanford	9610604eed1c3fa6250e98054f73ac2e		https://www.encodeproject.org/files/ENCFF491ROS/@@download/ENCFF491ROS.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/82d9e559-c2fb-4749-8b39-dd086a7b37ef/ENCFF491ROS.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF683JAG	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	2	/files/ENCFF655MLW/			3567187577	Michael Snyder, Stanford	472dbd57d89cc18120ea1463c98fe780		https://www.encodeproject.org/files/ENCFF683JAG/@@download/ENCFF683JAG.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/33e9bfac-6de5-4480-8155-475fcf289c71/ENCFF683JAG.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF655MLW	fastq	fastq		reads		ENCSR177JWR	ATAC-seq	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											DNA						2020-08-17	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1	100		paired-ended	1	/files/ENCFF683JAG/			3339470701	Michael Snyder, Stanford	57965999c81c6aa427eae3524d630bb5		https://www.encodeproject.org/files/ENCFF655MLW/@@download/ENCFF655MLW.fastq.gz		Illumina NovaSeq 6000		released	s3://encode-public/2019/06/02/2ce52d5d-7f03-49ee-b303-e033ccbf48ea/ENCFF655MLW.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
