numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam	File accession_Accessibility bam
ID_601	foreskin_keratinocyte_male_newborn_0.0_1_1,_1_2_foreskin_keratinocyte_male_newborn_(2-4_days)_2-4_days_1_1	0.0_0.0_0.0	ENCFF218LFH	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR724CND	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF440YFN/, /files/ENCFF697FAU/, /files/ENCFF221EVR/, /files/ENCFF008PEH/	4658540768	ENCODE Processing Pipeline	4c6182b7d7abc20a3137bfc22fb8eb58	0.0	https://www.encodeproject.org/files/ENCFF218LFH/@@download/ENCFF218LFH.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/f79fe18a-c12a-4e59-a936-90e600116309/ENCFF218LFH.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn	newborn	0.0	ENCFF587OER	0.0	ENCSR736ZEG	Histone ChIP-seq	CL:1001606	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2017-10-10	GGR	0.0	0.0	0.0	1	1_1	0.0	101.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF097WZJ/, /files/ENCFF995BBI/	3808185655	d79ff3bd2619ff771e60c442e5ad668f	0.0	https://www.encodeproject.org/files/ENCFF587OER/@@download/ENCFF587OER.bam	0.0	0.0	released	s3://encode-public/2020/10/01/77e67203-f7f7-4619-95f2-28ead02b1856/ENCFF587OER.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn_(2-4_days)	2-4 days	ENCFF587OER	ENCFF218LFH
ID_602	foreskin_keratinocyte_male_newborn_0.0_1_1,_1_2_foreskin_keratinocyte_male_newborn_(2-4_days)_2-4_days_2_1	0.0_0.0_0.0	ENCFF218LFH	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR724CND	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF440YFN/, /files/ENCFF697FAU/, /files/ENCFF221EVR/, /files/ENCFF008PEH/	4658540768	ENCODE Processing Pipeline	4c6182b7d7abc20a3137bfc22fb8eb58	0.0	https://www.encodeproject.org/files/ENCFF218LFH/@@download/ENCFF218LFH.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/f79fe18a-c12a-4e59-a936-90e600116309/ENCFF218LFH.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn	newborn	0.0	ENCFF116ZVL	0.0	ENCSR736ZEG	Histone ChIP-seq	CL:1001606	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2017-10-10	GGR	0.0	0.0	0.0	2	2_1	0.0	101.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF587OAI/, /files/ENCFF918BDP/	4030917770	d79032bb2a39aecff5277aaf7f680182	0.0	https://www.encodeproject.org/files/ENCFF116ZVL/@@download/ENCFF116ZVL.bam	0.0	0.0	released	s3://encode-public/2020/10/01/e01ef9e3-4d8c-41c8-8982-e8bc1d6ff98d/ENCFF116ZVL.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn_(2-4_days)	2-4 days	ENCFF116ZVL	ENCFF218LFH
ID_603	natural_killer_cell_male_adult_(21_years)_21_years_1_1,_1_2_natural_killer_cell_male_adult_(37_years)_37_years_1_2	0.0_0.0_0.0	ENCFF994RWT	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR704HNG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF721PPR/, /files/ENCFF521XLX/, /files/ENCFF773JXH/, /files/ENCFF384FJC/, /files/ENCFF884HOA/, /files/ENCFF423GQM/, /files/ENCFF137TAG/, /files/ENCFF215HOZ/	45594531774	ENCODE Processing Pipeline	b80e1cdcb743aa733ae3f867e408cd11	0.0	https://www.encodeproject.org/files/ENCFF994RWT/@@download/ENCFF994RWT.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/d9dd94dd-ccea-499c-a137-b4068949bb40/ENCFF994RWT.bam	mixed read lengths	0.0	0.0	natural_killer_cell_male_adult_(21_years)	adult	21 years	ENCFF585UDS	0.0	ENCSR391EQV	Histone ChIP-seq	CL:0000623	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF002LAJ/, /files/ENCFF643CGH/, /files/ENCFF612WYS/	1983049590	3cafb8675b248a9c11ee1faa2617fc20	0.0	https://www.encodeproject.org/files/ENCFF585UDS/@@download/ENCFF585UDS.bam	0.0	0.0	released	s3://encode-public/2016/12/19/23e0feca-f281-429b-9042-486819ad2593/ENCFF585UDS.bam	mild to moderate bottlenecking, low read length	0.0	0.0	natural_killer_cell_male_adult_(37_years)	37 years	ENCFF585UDS	ENCFF994RWT
ID_604	natural_killer_cell_male_adult_(21_years)_21_years_1_1,_1_2_natural_killer_cell_male_adult_(37_years)_37_years_1_2	0.0_0.0_0.0	ENCFF994RWT	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR704HNG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF721PPR/, /files/ENCFF521XLX/, /files/ENCFF773JXH/, /files/ENCFF384FJC/, /files/ENCFF884HOA/, /files/ENCFF423GQM/, /files/ENCFF137TAG/, /files/ENCFF215HOZ/	45594531774	ENCODE Processing Pipeline	b80e1cdcb743aa733ae3f867e408cd11	0.0	https://www.encodeproject.org/files/ENCFF994RWT/@@download/ENCFF994RWT.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/d9dd94dd-ccea-499c-a137-b4068949bb40/ENCFF994RWT.bam	mixed read lengths	0.0	0.0	natural_killer_cell_male_adult_(21_years)	adult	21 years	ENCFF608KEW	0.0	ENCSR391EQV	Histone ChIP-seq	CL:0000623	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF002LAJ/, /files/ENCFF612WYS/, /files/ENCFF110MCL/	1942458361	8643cdc29ff84802e9f78b4aee39f957	0.0	https://www.encodeproject.org/files/ENCFF608KEW/@@download/ENCFF608KEW.bam	0.0	0.0	released	s3://encode-public/2020/10/10/b68566be-d9d5-492b-9163-84546b30a953/ENCFF608KEW.bam	mild to moderate bottlenecking, low read length	0.0	0.0	natural_killer_cell_male_adult_(37_years)	37 years	ENCFF608KEW	ENCFF994RWT
ID_605	psoas_muscle_tissue_male_child_(3_years)_3_years_1_1_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF518HVR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF239YUP/, /files/ENCFF900AXM/, /files/ENCFF496RSW/	2099192512	ENCODE Processing Pipeline	c1e07857d732f54b6201f681dfa93ca2	0.0	https://www.encodeproject.org/files/ENCFF518HVR/@@download/ENCFF518HVR.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/a1720200-1df0-44bc-87d4-a5ea1edbcdb7/ENCFF518HVR.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF254OBY	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	3615013881	a494ec113e2ea0a90a69eae1cad6600a	0.0	https://www.encodeproject.org/files/ENCFF254OBY/@@download/ENCFF254OBY.bam	0.0	0.0	released	s3://encode-public/2020/10/10/324ea9ad-4f35-4601-802e-804f82af28e0/ENCFF254OBY.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF254OBY	ENCFF518HVR
ID_606	psoas_muscle_tissue_male_child_(3_years)_3_years_1_1_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF518HVR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF239YUP/, /files/ENCFF900AXM/, /files/ENCFF496RSW/	2099192512	ENCODE Processing Pipeline	c1e07857d732f54b6201f681dfa93ca2	0.0	https://www.encodeproject.org/files/ENCFF518HVR/@@download/ENCFF518HVR.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/a1720200-1df0-44bc-87d4-a5ea1edbcdb7/ENCFF518HVR.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF501XSR	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3689073100	940d6449ba115703eebcc5831b045c8a	0.0	https://www.encodeproject.org/files/ENCFF501XSR/@@download/ENCFF501XSR.bam	0.0	0.0	released	s3://encode-public/2017/04/05/30d26bed-19e5-4228-9622-a0c9138e9c69/ENCFF501XSR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF501XSR	ENCFF518HVR
ID_607	psoas_muscle_tissue_male_child_(3_years)_3_years_1_2_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF758JMB	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF403GAI/, /files/ENCFF041IQZ/	15758342318	ENCODE Processing Pipeline	e59c3ee636479567bb5a67e9fd5a85ee	0.0	https://www.encodeproject.org/files/ENCFF758JMB/@@download/ENCFF758JMB.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/364b331d-be4e-45fa-ab3f-70a734404844/ENCFF758JMB.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF254OBY	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	3615013881	a494ec113e2ea0a90a69eae1cad6600a	0.0	https://www.encodeproject.org/files/ENCFF254OBY/@@download/ENCFF254OBY.bam	0.0	0.0	released	s3://encode-public/2020/10/10/324ea9ad-4f35-4601-802e-804f82af28e0/ENCFF254OBY.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF254OBY	ENCFF758JMB
ID_608	psoas_muscle_tissue_male_child_(3_years)_3_years_1_2_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF758JMB	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF403GAI/, /files/ENCFF041IQZ/	15758342318	ENCODE Processing Pipeline	e59c3ee636479567bb5a67e9fd5a85ee	0.0	https://www.encodeproject.org/files/ENCFF758JMB/@@download/ENCFF758JMB.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/364b331d-be4e-45fa-ab3f-70a734404844/ENCFF758JMB.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF501XSR	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3689073100	940d6449ba115703eebcc5831b045c8a	0.0	https://www.encodeproject.org/files/ENCFF501XSR/@@download/ENCFF501XSR.bam	0.0	0.0	released	s3://encode-public/2017/04/05/30d26bed-19e5-4228-9622-a0c9138e9c69/ENCFF501XSR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF501XSR	ENCFF758JMB
ID_609	psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF235FOP	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF239YUP/, /files/ENCFF900AXM/, /files/ENCFF041IQZ/, /files/ENCFF403GAI/, /files/ENCFF884HOA/	21118652839	ENCODE Processing Pipeline	3c2359caedb5b2e18cda5511c53c9f9b	0.0	https://www.encodeproject.org/files/ENCFF235FOP/@@download/ENCFF235FOP.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/9ca65a45-1222-4146-b661-6263c1a8dacc/ENCFF235FOP.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF254OBY	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	3615013881	a494ec113e2ea0a90a69eae1cad6600a	0.0	https://www.encodeproject.org/files/ENCFF254OBY/@@download/ENCFF254OBY.bam	0.0	0.0	released	s3://encode-public/2020/10/10/324ea9ad-4f35-4601-802e-804f82af28e0/ENCFF254OBY.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF254OBY	ENCFF235FOP
ID_610	psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF235FOP	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF239YUP/, /files/ENCFF900AXM/, /files/ENCFF041IQZ/, /files/ENCFF403GAI/, /files/ENCFF884HOA/	21118652839	ENCODE Processing Pipeline	3c2359caedb5b2e18cda5511c53c9f9b	0.0	https://www.encodeproject.org/files/ENCFF235FOP/@@download/ENCFF235FOP.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/9ca65a45-1222-4146-b661-6263c1a8dacc/ENCFF235FOP.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF501XSR	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3689073100	940d6449ba115703eebcc5831b045c8a	0.0	https://www.encodeproject.org/files/ENCFF501XSR/@@download/ENCFF501XSR.bam	0.0	0.0	released	s3://encode-public/2017/04/05/30d26bed-19e5-4228-9622-a0c9138e9c69/ENCFF501XSR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF501XSR	ENCFF235FOP
ID_611	psoas_muscle_tissue_female_child_(16_years)_16_years_1_1_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF470GEE	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR082PDJ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2020-09-28	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF414OKG/, /files/ENCFF884HOA/, /files/ENCFF619BYY/, /files/ENCFF802BTC/, /files/ENCFF707BGK/, /files/ENCFF239ACE/, /files/ENCFF464GIS/	14588034983	ENCODE Processing Pipeline	fb8a8245bdbb94d533bf70a21ee23879	0.0	https://www.encodeproject.org/files/ENCFF470GEE/@@download/ENCFF470GEE.bam	0.0	0.0	0.0	released	s3://encode-public/2020/09/28/4693d627-b39f-49b3-977d-1b22e0a3f8ee/ENCFF470GEE.bam	0.0	0.0	0.0	psoas_muscle_tissue_female_child_(16_years)	child	16 years	ENCFF254OBY	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF351KVM/, /files/ENCFF823MZG/, /files/ENCFF227HUK/, /files/ENCFF110MCL/	3615013881	a494ec113e2ea0a90a69eae1cad6600a	0.0	https://www.encodeproject.org/files/ENCFF254OBY/@@download/ENCFF254OBY.bam	0.0	0.0	released	s3://encode-public/2020/10/10/324ea9ad-4f35-4601-802e-804f82af28e0/ENCFF254OBY.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF254OBY	ENCFF470GEE
ID_612	psoas_muscle_tissue_female_child_(16_years)_16_years_1_1_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF470GEE	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR082PDJ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2020-09-28	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF414OKG/, /files/ENCFF884HOA/, /files/ENCFF619BYY/, /files/ENCFF802BTC/, /files/ENCFF707BGK/, /files/ENCFF239ACE/, /files/ENCFF464GIS/	14588034983	ENCODE Processing Pipeline	fb8a8245bdbb94d533bf70a21ee23879	0.0	https://www.encodeproject.org/files/ENCFF470GEE/@@download/ENCFF470GEE.bam	0.0	0.0	0.0	released	s3://encode-public/2020/09/28/4693d627-b39f-49b3-977d-1b22e0a3f8ee/ENCFF470GEE.bam	0.0	0.0	0.0	psoas_muscle_tissue_female_child_(16_years)	child	16 years	ENCFF501XSR	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3689073100	940d6449ba115703eebcc5831b045c8a	0.0	https://www.encodeproject.org/files/ENCFF501XSR/@@download/ENCFF501XSR.bam	0.0	0.0	released	s3://encode-public/2017/04/05/30d26bed-19e5-4228-9622-a0c9138e9c69/ENCFF501XSR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF501XSR	ENCFF470GEE
ID_613	psoas_muscle_tissue_male_child_(3_years)_3_years_1_2_psoas_muscle_tissue_male_child_(3_years)_3_years_1_1,_1_2	0.0_0.0_0.0	ENCFF440IHT	bam	bam	0.0	unfiltered alignments	hg19	ENCSR426TPQ	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF403GAI/, /files/ENCFF041IQZ/	15689664204	ENCODE Processing Pipeline	98e991d4c67c1e12e02491e2e3625395	0.0	https://www.encodeproject.org/files/ENCFF440IHT/@@download/ENCFF440IHT.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/08/23201dda-6423-464c-88e7-a5eb84ee22b6/ENCFF440IHT.bam	low spot score	0.0	0.0	psoas_muscle_tissue_male_child_(3_years)	child	3 years	ENCFF706VAR	0.0	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1, 1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF823MZG/, /files/ENCFF807MUK/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3680088924	87f737b06d763e646c994c889d9617cf	0.0	https://www.encodeproject.org/files/ENCFF706VAR/@@download/ENCFF706VAR.bam	0.0	0.0	released	s3://encode-public/2017/04/05/57823afd-5c7c-4cdb-a2c6-2ec7cb48f9e7/ENCFF706VAR.bam	mild to moderate bottlenecking, mixed read lengths, low read length	poor library complexity	0.0	psoas_muscle_tissue_male_child_(3_years)	3 years	ENCFF706VAR	ENCFF440IHT
