File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF509CBW	bam	bam		unfiltered alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF643CGH/, /files/ENCFF185DRU/	1466137738	ENCODE Processing Pipeline	5a228f0d17d7324a01a8d3909a1c7818		https://www.encodeproject.org/files/ENCFF509CBW/@@download/ENCFF509CBW.bam				released	s3://encode-public/2017/01/28/a15c03d7-96ff-4db6-a96f-3fbf631422b3/ENCFF509CBW.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF566BSW	bam	bam		unfiltered alignments	hg19	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF807MUK/, /files/ENCFF185DRU/	1459316606	ENCODE Processing Pipeline	a1dd57f20c44e2b7cd852060a33c3526		https://www.encodeproject.org/files/ENCFF566BSW/@@download/ENCFF566BSW.bam				released	s3://encode-public/2017/01/28/2ca34013-8d09-42c2-b3af-b0cea84e0ac9/ENCFF566BSW.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF178ICX	bam	bam		alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF643CGH/, /files/ENCFF185DRU/	722628265	ENCODE Processing Pipeline	1591ca39fc0840e478981736116ed8c4		https://www.encodeproject.org/files/ENCFF178ICX/@@download/ENCFF178ICX.bam				released	s3://encode-public/2017/01/28/3a03fee1-2e0d-4477-8552-04cd3cf8cfd2/ENCFF178ICX.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF930EEK	bam	bam		alignments	hg19	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF807MUK/, /files/ENCFF185DRU/	723208125	ENCODE Processing Pipeline	a43bcd5152e4128a8a27bea1984018bc		https://www.encodeproject.org/files/ENCFF930EEK/@@download/ENCFF930EEK.bam				released	s3://encode-public/2017/01/28/e47801d5-3e85-4a8b-872a-e8a02cc3c486/ENCFF930EEK.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF709WUL	bam	bam		unfiltered alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		30					/files/ENCFF081KCW/, /files/ENCFF110MCL/	989730390	ENCODE Processing Pipeline	23378d662e386804ee8104b5c0138de8		https://www.encodeproject.org/files/ENCFF709WUL/@@download/ENCFF709WUL.bam				released	s3://encode-public/2020/10/26/8dd36309-a040-4572-86ac-975fd6eac52a/ENCFF709WUL.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF825BCF	bam	bam		unfiltered alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF110MCL/, /files/ENCFF185DRU/	1399958942	ENCODE Processing Pipeline	885a603048db8d6f7228ea6b7a78dc5a		https://www.encodeproject.org/files/ENCFF825BCF/@@download/ENCFF825BCF.bam				released	s3://encode-public/2020/10/26/ed7a3eb4-d903-4e9f-8941-e3b102efc363/ENCFF825BCF.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF793EAG	bam	bam		alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		30					/files/ENCFF081KCW/, /files/ENCFF110MCL/	490365524	ENCODE Processing Pipeline	810c02eb1934de60dc58d807c414b5e2		https://www.encodeproject.org/files/ENCFF793EAG/@@download/ENCFF793EAG.bam				released	s3://encode-public/2020/10/26/38bb7632-c8e4-4f07-b4ef-717648c0c315/ENCFF793EAG.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF940QDV	bam	bam		alignments	GRCh38	ENCSR876RGF	Histone ChIP-seq	EFO:0003045	H9	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_3		30					/files/ENCFF087HNU/, /files/ENCFF110MCL/, /files/ENCFF185DRU/	817528061	ENCODE Processing Pipeline	9db48f183eb36631d8a13f263af88534		https://www.encodeproject.org/files/ENCFF940QDV/@@download/ENCFF940QDV.bam				released	s3://encode-public/2020/10/26/e0fb4751-d4ab-4a75-8519-b2ea0b63574b/ENCFF940QDV.bam	low read length, mixed read lengths, control low read depth, low read depth	insufficient read length	
ENCFF846LDC	bam	bam		redacted alignments	hg19	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF400EVY/, /files/ENCFF418UST/, /files/ENCFF807MUK/	287202503	ENCODE Processing Pipeline	15d913f99a4ac5fa733427d178565536		https://www.encodeproject.org/files/ENCFF846LDC/@@download/ENCFF846LDC.bam				released	s3://encode-public/2018/01/19/e9e8b2e0-50b0-4adf-81d8-23038db6e1c5/ENCFF846LDC.bam	low read depth, low read length, inconsistent platforms		
ENCFF599FVC	bam	bam		redacted unfiltered alignments	hg19	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF400EVY/, /files/ENCFF418UST/, /files/ENCFF807MUK/	392603044	ENCODE Processing Pipeline	5864b19b95150ed8af1836bdf997e6b7		https://www.encodeproject.org/files/ENCFF599FVC/@@download/ENCFF599FVC.bam				released	s3://encode-public/2018/01/19/97c3c3e2-66b7-4054-8701-0cc305308ce8/ENCFF599FVC.bam	low read depth, low read length, inconsistent platforms		
ENCFF935PUM	bam	bam		redacted alignments	GRCh38	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF400EVY/, /files/ENCFF418UST/, /files/ENCFF643CGH/	286976887	ENCODE Processing Pipeline	f2e34c70eaf08282e3728218676426b2		https://www.encodeproject.org/files/ENCFF935PUM/@@download/ENCFF935PUM.bam				released	s3://encode-public/2018/01/19/6a3c786f-9881-4e54-9f10-69d8073c91da/ENCFF935PUM.bam	low read depth, low read length, inconsistent platforms		
ENCFF132BBB	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF400EVY/, /files/ENCFF418UST/, /files/ENCFF643CGH/	394318664	ENCODE Processing Pipeline	828acf2a8427cd65954f05af4aba03dc		https://www.encodeproject.org/files/ENCFF132BBB/@@download/ENCFF132BBB.bam				released	s3://encode-public/2018/01/19/8fc6de06-a2ae-4ee4-ba5b-3a03b485d18b/ENCFF132BBB.bam	low read depth, low read length, inconsistent platforms		
ENCFF951PXT	bam	bam		redacted unfiltered alignments	hg19	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF018NEV/, /files/ENCFF807MUK/, /files/ENCFF354EPE/	558925119	ENCODE Processing Pipeline	a023fa5bcefdd25ecf564e7ce06e5c40		https://www.encodeproject.org/files/ENCFF951PXT/@@download/ENCFF951PXT.bam				released	s3://encode-public/2018/01/19/4cbd930d-5204-48fe-a151-d455576732b5/ENCFF951PXT.bam	low read depth, low read length, inconsistent platforms		
ENCFF067YAV	bam	bam		redacted alignments	hg19	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF018NEV/, /files/ENCFF807MUK/, /files/ENCFF354EPE/	377311110	ENCODE Processing Pipeline	4f02e04ae4cb88a95c2e4dbbbd60cd58		https://www.encodeproject.org/files/ENCFF067YAV/@@download/ENCFF067YAV.bam				released	s3://encode-public/2018/01/19/a62e71d4-353c-449b-be36-b0f7fd5e8798/ENCFF067YAV.bam	low read depth, low read length, inconsistent platforms		
ENCFF317FOM	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF018NEV/, /files/ENCFF643CGH/, /files/ENCFF354EPE/	561455475	ENCODE Processing Pipeline	93da2a14c9c635b91f45e718404c939a		https://www.encodeproject.org/files/ENCFF317FOM/@@download/ENCFF317FOM.bam				released	s3://encode-public/2018/01/19/d736b680-c907-4733-a173-40e048082f8c/ENCFF317FOM.bam	low read depth, low read length, inconsistent platforms		
ENCFF169UER	bam	bam		redacted alignments	GRCh38	ENCSR804MAP	Histone ChIP-seq	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF018NEV/, /files/ENCFF643CGH/, /files/ENCFF354EPE/	377152403	ENCODE Processing Pipeline	791068709428cc3b226771c999d7d111		https://www.encodeproject.org/files/ENCFF169UER/@@download/ENCFF169UER.bam				released	s3://encode-public/2018/01/19/db9575e3-1972-4ce5-ac80-5d8caaa3a08c/ENCFF169UER.bam	low read depth, low read length, inconsistent platforms		
ENCFF861XCF	bam	bam		unfiltered alignments	hg19	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF622OAL/, /files/ENCFF878IZP/	1490147881	ENCODE Processing Pipeline	5dec745d9f93d2dc0afdb94229282e4c		https://www.encodeproject.org/files/ENCFF861XCF/@@download/ENCFF861XCF.bam				released	s3://encode-public/2016/12/19/0f70e3f6-0416-4753-bbad-a6e779c74ce9/ENCFF861XCF.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF013UEN	bam	bam		unfiltered alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF622OAL/, /files/ENCFF878IZP/	1494327026	ENCODE Processing Pipeline	baecdb3f3a48bdd291bc6409ecc98416		https://www.encodeproject.org/files/ENCFF013UEN/@@download/ENCFF013UEN.bam				released	s3://encode-public/2016/12/19/b62eea88-0b72-4fd0-b4bd-a727600240e4/ENCFF013UEN.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF898KBV	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF622OAL/, /files/ENCFF878IZP/	928837730	ENCODE Processing Pipeline	9f0fb25d2f28c4a723da243355697cca		https://www.encodeproject.org/files/ENCFF898KBV/@@download/ENCFF898KBV.bam				released	s3://encode-public/2016/12/19/6234ec4e-607b-45b6-9e8a-28e802c622cf/ENCFF898KBV.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF986MXJ	bam	bam		alignments	hg19	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF622OAL/, /files/ENCFF878IZP/	929314604	ENCODE Processing Pipeline	b9b8c892d4bd328684d4a7df2672e892		https://www.encodeproject.org/files/ENCFF986MXJ/@@download/ENCFF986MXJ.bam				released	s3://encode-public/2016/12/19/6473affb-61f8-41b5-96ee-a9b5438542d4/ENCFF986MXJ.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF345OQM	bam	bam		unfiltered alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF441DST/, /files/ENCFF643CGH/, /files/ENCFF199QKQ/	1785417681	ENCODE Processing Pipeline	936c3946574f9b0786f45332065e5cfc		https://www.encodeproject.org/files/ENCFF345OQM/@@download/ENCFF345OQM.bam				released	s3://encode-public/2016/12/19/139eeb88-b878-4178-a251-c55cb35211bd/ENCFF345OQM.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF668YUL	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF441DST/, /files/ENCFF643CGH/, /files/ENCFF199QKQ/	980361978	ENCODE Processing Pipeline	730536526bba4ad80ee162df3921b9bd		https://www.encodeproject.org/files/ENCFF668YUL/@@download/ENCFF668YUL.bam				released	s3://encode-public/2016/12/19/b2719a40-3dd8-4f25-a2ce-2f8eb72f481b/ENCFF668YUL.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF324EOW	bam	bam		unfiltered alignments	hg19	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF441DST/, /files/ENCFF807MUK/, /files/ENCFF199QKQ/	1776499589	ENCODE Processing Pipeline	2feeb4f272460cd621c28f06e3bfb3dc		https://www.encodeproject.org/files/ENCFF324EOW/@@download/ENCFF324EOW.bam				released	s3://encode-public/2016/12/19/8b69b944-7c1d-4b88-ade5-461535f3734e/ENCFF324EOW.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF232NSN	bam	bam		alignments	hg19	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF441DST/, /files/ENCFF807MUK/, /files/ENCFF199QKQ/	980805018	ENCODE Processing Pipeline	ecd3284ab54739aff27ab9db6aca9ec1		https://www.encodeproject.org/files/ENCFF232NSN/@@download/ENCFF232NSN.bam				released	s3://encode-public/2016/12/19/ee0e1cfe-9db0-4774-93f5-bcb50f85cb52/ENCFF232NSN.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF029GGZ	bam	bam		unfiltered alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF110MCL/, /files/ENCFF441DST/, /files/ENCFF199QKQ/	1749126013	ENCODE Processing Pipeline	d0ddecb2fe792ce1dd14d9411a7d272f		https://www.encodeproject.org/files/ENCFF029GGZ/@@download/ENCFF029GGZ.bam				released	s3://encode-public/2020/10/10/a1db4a36-f6a6-4833-a89d-e2d0a5c5a052/ENCFF029GGZ.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF389LJZ	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF878IZP/, /files/ENCFF110MCL/, /files/ENCFF622OAL/	990663671	ENCODE Processing Pipeline	7f3c6492682a1f200c747c9170b18c56		https://www.encodeproject.org/files/ENCFF389LJZ/@@download/ENCFF389LJZ.bam				released	s3://encode-public/2020/10/10/78d24d5b-dbbe-4909-b18d-5e5a4ad49885/ENCFF389LJZ.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF952DCG	bam	bam		unfiltered alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF878IZP/, /files/ENCFF110MCL/, /files/ENCFF622OAL/	1466516448	ENCODE Processing Pipeline	44f92c72938b1e6267868b2188eae0a7		https://www.encodeproject.org/files/ENCFF952DCG/@@download/ENCFF952DCG.bam				released	s3://encode-public/2020/10/10/5b4d6a49-5e5b-471c-9d5e-3f94d1931aa0/ENCFF952DCG.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF526ZNU	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF110MCL/, /files/ENCFF441DST/, /files/ENCFF199QKQ/	1052208267	ENCODE Processing Pipeline	cf87d5151c1be92a56eea577198f0a97		https://www.encodeproject.org/files/ENCFF526ZNU/@@download/ENCFF526ZNU.bam				released	s3://encode-public/2020/10/10/621871d2-4ec7-4dc0-8ddd-61be87ae4b7f/ENCFF526ZNU.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF085MBU	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR717HIA	Histone ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF643CGH/, /files/ENCFF651XDZ/, /files/ENCFF849UUS/	576769001	ENCODE Processing Pipeline	185e41cedbb336caaa08230c7b3fc356		https://www.encodeproject.org/files/ENCFF085MBU/@@download/ENCFF085MBU.bam				released	s3://encode-public/2017/11/09/e0516b91-564a-4d9a-bc94-eac36ad49529/ENCFF085MBU.bam			missing antibody
ENCFF972SNO	bam	bam		redacted alignments	GRCh38	ENCSR717HIA	Histone ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF643CGH/, /files/ENCFF651XDZ/, /files/ENCFF849UUS/	401975276	ENCODE Processing Pipeline	43f33d06c942bcc4b64f59a734220cad		https://www.encodeproject.org/files/ENCFF972SNO/@@download/ENCFF972SNO.bam				released	s3://encode-public/2017/11/09/3984e26b-4e00-4472-b543-712ce67a4b87/ENCFF972SNO.bam			missing antibody
ENCFF651VVF	bam	bam		redacted unfiltered alignments	hg19	ENCSR717HIA	Histone ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF807MUK/, /files/ENCFF651XDZ/, /files/ENCFF849UUS/	573759329	ENCODE Processing Pipeline	976d8528832c53c06b5445c12ea93339		https://www.encodeproject.org/files/ENCFF651VVF/@@download/ENCFF651VVF.bam				released	s3://encode-public/2018/01/20/964d7d4c-d262-4091-820c-ad2a5801df43/ENCFF651VVF.bam			missing antibody
ENCFF495VXV	bam	bam		redacted alignments	hg19	ENCSR717HIA	Histone ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF807MUK/, /files/ENCFF651XDZ/, /files/ENCFF849UUS/	401981899	ENCODE Processing Pipeline	88f06fb5db2a080ad97292b14557047b		https://www.encodeproject.org/files/ENCFF495VXV/@@download/ENCFF495VXV.bam				released	s3://encode-public/2018/01/20/99fbfad9-092a-404f-9dda-053bed371152/ENCFF495VXV.bam			missing antibody
ENCFF120BPU	bam	bam		redacted unfiltered alignments	hg19	ENCSR656ZEQ	Histone ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF938HHV/, /files/ENCFF807MUK/, /files/ENCFF397XRQ/	413193675	ENCODE Processing Pipeline	d7174b442bfe5004431dcfcccff28dc6		https://www.encodeproject.org/files/ENCFF120BPU/@@download/ENCFF120BPU.bam				released	s3://encode-public/2018/01/19/deb10b68-ad86-4632-a8f7-23f952492532/ENCFF120BPU.bam	low read depth, low read length, inconsistent platforms		
ENCFF337SYV	bam	bam		redacted alignments	GRCh38	ENCSR656ZEQ	Histone ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF938HHV/, /files/ENCFF643CGH/, /files/ENCFF397XRQ/	276089423	ENCODE Processing Pipeline	baa926a07f7d46bf9067a471b8ee3690		https://www.encodeproject.org/files/ENCFF337SYV/@@download/ENCFF337SYV.bam				released	s3://encode-public/2018/01/19/93bb8c5e-5f91-4a7e-ae48-733d8b2aa93c/ENCFF337SYV.bam	low read depth, low read length, inconsistent platforms		
ENCFF139NFA	bam	bam		redacted alignments	hg19	ENCSR656ZEQ	Histone ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF938HHV/, /files/ENCFF807MUK/, /files/ENCFF397XRQ/	276164148	ENCODE Processing Pipeline	d8590e356acf00d251ef27fbb6c58453		https://www.encodeproject.org/files/ENCFF139NFA/@@download/ENCFF139NFA.bam				released	s3://encode-public/2018/01/19/28ba102f-c4f1-4f61-82ec-d8c9f0bbee7f/ENCFF139NFA.bam	low read depth, low read length, inconsistent platforms		
ENCFF920GLB	bam	bam		redacted unfiltered alignments	GRCh38	ENCSR656ZEQ	Histone ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF938HHV/, /files/ENCFF643CGH/, /files/ENCFF397XRQ/	415179752	ENCODE Processing Pipeline	26e076fd8b278239f36ed3727e821712		https://www.encodeproject.org/files/ENCFF920GLB/@@download/ENCFF920GLB.bam				released	s3://encode-public/2018/01/19/6779cfce-c2b7-4fc3-a311-37fdbc07d582/ENCFF920GLB.bam	low read depth, low read length, inconsistent platforms		
ENCFF635UEG	bam	bam		unfiltered alignments	hg19	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF807MUK/, /files/ENCFF034CMO/, /files/ENCFF347NSQ/, /files/ENCFF935SGY/	1522518377	ENCODE Processing Pipeline	336a18b54f70a2489e74816a675a859a		https://www.encodeproject.org/files/ENCFF635UEG/@@download/ENCFF635UEG.bam				released	s3://encode-public/2016/12/19/1ffa451e-5e9d-4cfd-91a8-1f8f237f5a57/ENCFF635UEG.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF214VUS	bam	bam		unfiltered alignments	GRCh38	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF643CGH/, /files/ENCFF034CMO/, /files/ENCFF347NSQ/, /files/ENCFF935SGY/	1526444810	ENCODE Processing Pipeline	11f426bb250c79dcd04182b987f6992a		https://www.encodeproject.org/files/ENCFF214VUS/@@download/ENCFF214VUS.bam				released	s3://encode-public/2016/12/19/468d7eda-122b-4ba8-ab87-7a95515ddb8b/ENCFF214VUS.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF498ZAN	bam	bam		alignments	hg19	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF807MUK/, /files/ENCFF034CMO/, /files/ENCFF347NSQ/, /files/ENCFF935SGY/	832732003	ENCODE Processing Pipeline	4c2c4108187461067b4d66cd4a4a6de0		https://www.encodeproject.org/files/ENCFF498ZAN/@@download/ENCFF498ZAN.bam				released	s3://encode-public/2016/12/19/ac5a7efc-18be-4aa1-908e-11e66228342e/ENCFF498ZAN.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF855EVO	bam	bam		alignments	GRCh38	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF643CGH/, /files/ENCFF034CMO/, /files/ENCFF347NSQ/, /files/ENCFF935SGY/	832312588	ENCODE Processing Pipeline	bfcc31470a7efb12fcedf71fbb3c9950		https://www.encodeproject.org/files/ENCFF855EVO/@@download/ENCFF855EVO.bam				released	s3://encode-public/2016/12/19/234ae28c-a4bc-43b9-bc74-731c31250f84/ENCFF855EVO.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF959ZLE	bam	bam		redacted unfiltered alignments	hg19	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF807MUK/, /files/ENCFF640NSU/, /files/ENCFF991CZB/	353197275	ENCODE Processing Pipeline	1da440a55bea7aa5faae6abf89190176		https://www.encodeproject.org/files/ENCFF959ZLE/@@download/ENCFF959ZLE.bam				released	s3://encode-public/2018/01/20/b2b5881e-15d4-4b15-9258-92a974d4de9e/ENCFF959ZLE.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
ENCFF295HJO	bam	bam		redacted alignments	hg19	ENCSR138DOM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	ionomycin, phorbol 13-acetate 12-myristate									H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF807MUK/, /files/ENCFF640NSU/, /files/ENCFF991CZB/	161140433	ENCODE Processing Pipeline	2d943a26eeb0be108bd98a189ed3df08		https://www.encodeproject.org/files/ENCFF295HJO/@@download/ENCFF295HJO.bam				released	s3://encode-public/2018/01/20/96d95eb4-26be-41d5-a5b4-3932eff0b0f7/ENCFF295HJO.bam	mild to moderate bottlenecking, moderate library complexity, low read length, low read depth		
