numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam
ID_267	A549_treated_with_100_nM_dexamethasone_for_8_hours_58_years_3_1_A549_treated_with_100_nM_dexamethasone_for_8_hours_58_years_2_1	dexamethasone_100 nM_8 hour	ENCFF025VVX	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR660OQE	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	3	3_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF982MRE/	2426616804	ENCODE Processing Pipeline	c9cea42ceb4974af0cf6ce2a04c3d93d	0.0	https://www.encodeproject.org/files/ENCFF025VVX/@@download/ENCFF025VVX.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/94dd85a3-cec9-489c-a753-ee6d133ddb07/ENCFF025VVX.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_8_hours	adult	58 years	ENCFF028NQA	0.0	ENCSR250EHC	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	2	2_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF859DPQ/, /files/ENCFF110MCL/	1123699651	0fad6e2060f78f5d4ffe2518d57f29ac	0.0	https://www.encodeproject.org/files/ENCFF028NQA/@@download/ENCFF028NQA.bam	0.0	0.0	released	s3://encode-public/2020/10/02/48bdbd63-24f5-419c-a064-77e00aab1fae/ENCFF028NQA.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_8_hours	58 years	ENCFF028NQA
ID_268	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1	dexamethasone_100 nM_10 hour	ENCFF656VAK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF087RPB/, /files/ENCFF884HOA/	1753358065	ENCODE Processing Pipeline	c6225bbeaf9036ffd3e26920f2d66e1c	0.0	https://www.encodeproject.org/files/ENCFF656VAK/@@download/ENCFF656VAK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/0f749c06-1389-4c06-a940-4d499947e089/ENCFF656VAK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF271ODM	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	1	1_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF522VJD/, /files/ENCFF110MCL/	1335518175	fb190d0fc8616d2d77748edc0dc98123	0.0	https://www.encodeproject.org/files/ENCFF271ODM/@@download/ENCFF271ODM.bam	0.0	0.0	released	s3://encode-public/2020/10/02/02565a1f-035a-4e10-8b79-c1b6a0331491/ENCFF271ODM.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF271ODM
ID_269	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1	dexamethasone_100 nM_10 hour	ENCFF656VAK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF087RPB/, /files/ENCFF884HOA/	1753358065	ENCODE Processing Pipeline	c6225bbeaf9036ffd3e26920f2d66e1c	0.0	https://www.encodeproject.org/files/ENCFF656VAK/@@download/ENCFF656VAK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/0f749c06-1389-4c06-a940-4d499947e089/ENCFF656VAK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF389GNB	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	2	2_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF562MBW/	946421731	4a28f160fa017bfaad66b2a3bae20c6a	0.0	https://www.encodeproject.org/files/ENCFF389GNB/@@download/ENCFF389GNB.bam	0.0	0.0	released	s3://encode-public/2020/10/02/622b5e5c-3492-4d8d-9dac-7c62f876d26d/ENCFF389GNB.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF389GNB
ID_270	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1	dexamethasone_100 nM_10 hour	ENCFF656VAK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF087RPB/, /files/ENCFF884HOA/	1753358065	ENCODE Processing Pipeline	c6225bbeaf9036ffd3e26920f2d66e1c	0.0	https://www.encodeproject.org/files/ENCFF656VAK/@@download/ENCFF656VAK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/0f749c06-1389-4c06-a940-4d499947e089/ENCFF656VAK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF718EBH	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	3	3_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF428CQY/, /files/ENCFF110MCL/	4206211613	1656193b2fd2bc07e2aafe6709a4e74a	0.0	https://www.encodeproject.org/files/ENCFF718EBH/@@download/ENCFF718EBH.bam	0.0	0.0	released	s3://encode-public/2020/10/02/a09fbd8b-9086-4df6-b0e0-67ab68d5ad90/ENCFF718EBH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF718EBH
ID_271	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1	dexamethasone_100 nM_10 hour	ENCFF331AYH	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	3	3_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF391HSC/	2103210037	ENCODE Processing Pipeline	dfa45a289e3e81635c7e0a427cc27aec	0.0	https://www.encodeproject.org/files/ENCFF331AYH/@@download/ENCFF331AYH.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/162be06c-af52-4124-81ab-ac85ef036733/ENCFF331AYH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF271ODM	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	1	1_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF522VJD/, /files/ENCFF110MCL/	1335518175	fb190d0fc8616d2d77748edc0dc98123	0.0	https://www.encodeproject.org/files/ENCFF271ODM/@@download/ENCFF271ODM.bam	0.0	0.0	released	s3://encode-public/2020/10/02/02565a1f-035a-4e10-8b79-c1b6a0331491/ENCFF271ODM.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF271ODM
ID_272	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1	dexamethasone_100 nM_10 hour	ENCFF331AYH	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	3	3_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF391HSC/	2103210037	ENCODE Processing Pipeline	dfa45a289e3e81635c7e0a427cc27aec	0.0	https://www.encodeproject.org/files/ENCFF331AYH/@@download/ENCFF331AYH.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/162be06c-af52-4124-81ab-ac85ef036733/ENCFF331AYH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF389GNB	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	2	2_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF562MBW/	946421731	4a28f160fa017bfaad66b2a3bae20c6a	0.0	https://www.encodeproject.org/files/ENCFF389GNB/@@download/ENCFF389GNB.bam	0.0	0.0	released	s3://encode-public/2020/10/02/622b5e5c-3492-4d8d-9dac-7c62f876d26d/ENCFF389GNB.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF389GNB
ID_273	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1	dexamethasone_100 nM_10 hour	ENCFF331AYH	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	3	3_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF391HSC/	2103210037	ENCODE Processing Pipeline	dfa45a289e3e81635c7e0a427cc27aec	0.0	https://www.encodeproject.org/files/ENCFF331AYH/@@download/ENCFF331AYH.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/162be06c-af52-4124-81ab-ac85ef036733/ENCFF331AYH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF718EBH	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	3	3_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF428CQY/, /files/ENCFF110MCL/	4206211613	1656193b2fd2bc07e2aafe6709a4e74a	0.0	https://www.encodeproject.org/files/ENCFF718EBH/@@download/ENCFF718EBH.bam	0.0	0.0	released	s3://encode-public/2020/10/02/a09fbd8b-9086-4df6-b0e0-67ab68d5ad90/ENCFF718EBH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF718EBH
ID_274	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_5_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1	dexamethasone_100 nM_10 hour	ENCFF088PRP	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	5	5_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF763RWR/, /files/ENCFF884HOA/	2050954281	ENCODE Processing Pipeline	ca42dfa14dd32096958e01a1129b7b92	0.0	https://www.encodeproject.org/files/ENCFF088PRP/@@download/ENCFF088PRP.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/1e2038c3-e4c5-4f65-b40b-3f8e8099a957/ENCFF088PRP.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF271ODM	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	1	1_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF522VJD/, /files/ENCFF110MCL/	1335518175	fb190d0fc8616d2d77748edc0dc98123	0.0	https://www.encodeproject.org/files/ENCFF271ODM/@@download/ENCFF271ODM.bam	0.0	0.0	released	s3://encode-public/2020/10/02/02565a1f-035a-4e10-8b79-c1b6a0331491/ENCFF271ODM.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF271ODM
ID_275	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_5_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1	dexamethasone_100 nM_10 hour	ENCFF088PRP	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	5	5_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF763RWR/, /files/ENCFF884HOA/	2050954281	ENCODE Processing Pipeline	ca42dfa14dd32096958e01a1129b7b92	0.0	https://www.encodeproject.org/files/ENCFF088PRP/@@download/ENCFF088PRP.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/1e2038c3-e4c5-4f65-b40b-3f8e8099a957/ENCFF088PRP.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF389GNB	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	2	2_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF562MBW/	946421731	4a28f160fa017bfaad66b2a3bae20c6a	0.0	https://www.encodeproject.org/files/ENCFF389GNB/@@download/ENCFF389GNB.bam	0.0	0.0	released	s3://encode-public/2020/10/02/622b5e5c-3492-4d8d-9dac-7c62f876d26d/ENCFF389GNB.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF389GNB
ID_276	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_5_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1	dexamethasone_100 nM_10 hour	ENCFF088PRP	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	5	5_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF763RWR/, /files/ENCFF884HOA/	2050954281	ENCODE Processing Pipeline	ca42dfa14dd32096958e01a1129b7b92	0.0	https://www.encodeproject.org/files/ENCFF088PRP/@@download/ENCFF088PRP.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/1e2038c3-e4c5-4f65-b40b-3f8e8099a957/ENCFF088PRP.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF718EBH	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	3	3_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF428CQY/, /files/ENCFF110MCL/	4206211613	1656193b2fd2bc07e2aafe6709a4e74a	0.0	https://www.encodeproject.org/files/ENCFF718EBH/@@download/ENCFF718EBH.bam	0.0	0.0	released	s3://encode-public/2020/10/02/a09fbd8b-9086-4df6-b0e0-67ab68d5ad90/ENCFF718EBH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF718EBH
ID_277	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_1_1	dexamethasone_100 nM_10 hour	ENCFF989AGK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF629TVD/, /files/ENCFF884HOA/	3291673226	ENCODE Processing Pipeline	f101141d93b02c7e603bca922ab37dbf	0.0	https://www.encodeproject.org/files/ENCFF989AGK/@@download/ENCFF989AGK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/7afd2424-8855-4282-82e2-d087f55f8349/ENCFF989AGK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF271ODM	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	1	1_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF522VJD/, /files/ENCFF110MCL/	1335518175	fb190d0fc8616d2d77748edc0dc98123	0.0	https://www.encodeproject.org/files/ENCFF271ODM/@@download/ENCFF271ODM.bam	0.0	0.0	released	s3://encode-public/2020/10/02/02565a1f-035a-4e10-8b79-c1b6a0331491/ENCFF271ODM.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF271ODM
ID_278	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1	dexamethasone_100 nM_10 hour	ENCFF989AGK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF629TVD/, /files/ENCFF884HOA/	3291673226	ENCODE Processing Pipeline	f101141d93b02c7e603bca922ab37dbf	0.0	https://www.encodeproject.org/files/ENCFF989AGK/@@download/ENCFF989AGK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/7afd2424-8855-4282-82e2-d087f55f8349/ENCFF989AGK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF389GNB	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	2	2_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF110MCL/, /files/ENCFF562MBW/	946421731	4a28f160fa017bfaad66b2a3bae20c6a	0.0	https://www.encodeproject.org/files/ENCFF389GNB/@@download/ENCFF389GNB.bam	0.0	0.0	released	s3://encode-public/2020/10/02/622b5e5c-3492-4d8d-9dac-7c62f876d26d/ENCFF389GNB.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF389GNB
ID_279	A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_2_1_A549_treated_with_100_nM_dexamethasone_for_10_hours_58_years_3_1	dexamethasone_100 nM_10 hour	ENCFF989AGK	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR128IVG	DNase-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-05	GGR	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF629TVD/, /files/ENCFF884HOA/	3291673226	ENCODE Processing Pipeline	f101141d93b02c7e603bca922ab37dbf	0.0	https://www.encodeproject.org/files/ENCFF989AGK/@@download/ENCFF989AGK.bam	0.0	0.0	0.0	released	s3://encode-public/2020/11/16/7afd2424-8855-4282-82e2-d087f55f8349/ENCFF989AGK.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	adult	58 years	ENCFF718EBH	0.0	ENCSR180YHA	Histone ChIP-seq	EFO:0001086	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2016-07-21	GGR	0.0	sonication (Bioruptor Twin)	>200	3	3_1	0.0	51.0	single-ended	0.0	0.0	0.0	/files/ENCFF428CQY/, /files/ENCFF110MCL/	4206211613	1656193b2fd2bc07e2aafe6709a4e74a	0.0	https://www.encodeproject.org/files/ENCFF718EBH/@@download/ENCFF718EBH.bam	0.0	0.0	released	s3://encode-public/2020/10/02/a09fbd8b-9086-4df6-b0e0-67ab68d5ad90/ENCFF718EBH.bam	0.0	0.0	0.0	A549_treated_with_100_nM_dexamethasone_for_10_hours	58 years	ENCFF718EBH
ID_280	adrenal_gland_tissue_embryo_(96_days)_96_days_1_3_adrenal_gland_tissue_male_embryo_(97_days)_97_days_1_2	0.0_0.0_0.0	ENCFF021RCX	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR060BFU	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF972GUR/, /files/ENCFF627NJR/, /files/ENCFF953QYX/, /files/ENCFF496RSW/	2679024007	ENCODE Processing Pipeline	11a2160584e4cca92163cb5c3f278696	0.0	https://www.encodeproject.org/files/ENCFF021RCX/@@download/ENCFF021RCX.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/28/ab269053-b1c1-4597-b3cd-96dde86d04b5/ENCFF021RCX.bam	low read depth	0.0	0.0	adrenal_gland_tissue_embryo_(96_days)	embryonic	96 days	ENCFF226RYX	0.0	ENCSR847AIA	Histone ChIP-seq	UBERON:0002369	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF429NJG/, /files/ENCFF110MCL/, /files/ENCFF317HYD/	1057911092	b702dded02176fc8bff5ddc4316dad96	0.0	https://www.encodeproject.org/files/ENCFF226RYX/@@download/ENCFF226RYX.bam	0.0	0.0	released	s3://encode-public/2020/10/10/166dda70-31ae-40ed-9608-c8e9d0c4e3ec/ENCFF226RYX.bam	low read depth, low read length	0.0	0.0	adrenal_gland_tissue_male_embryo_(97_days)	97 days	ENCFF226RYX
